nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-toelichting,GGM-target-guid,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-type,GEMMA-guid,GEMMA-source-guid,GEMMA-target-guid,datum-tijd-export,GGM-guid,GGM-source-guid
278,leidt tot,,Association,nan,{649EFD86-ED52-4293-8577-DBE5445845BF},leidt tot,nan,nan,association-relationship,6b6cffc7-fd31-4dac-b248-c760ad8d8d13,6f0e6db2-3ca2-48db-a370-9aacdfcd4c29,7d5124d4-f23d-432d-ad5a-dc7c1b0fac44,18022026-151638,,
279,betreft,,Association,nan,{79284529-B817-4e3f-BE51-AEAFC60BDE44},betreft,nan,nan,association-relationship,9f23568b-aa67-489a-b553-6f33f2d9ffe4,6f0e6db2-3ca2-48db-a370-9aacdfcd4c29,f1220c91-e576-4a25-9cdb-0a2b991ae362,18022026-151638,,
280,betreft,,Association,nan,{8BE600D0-EBF4-475b-8801-F387A5D39009},betreft,nan,nan,association-relationship,2ef2f502-d6b4-4c14-9bcf-7ff77b807f12,6f0e6db2-3ca2-48db-a370-9aacdfcd4c29,8deec5da-a06a-4159-9b20-e9f9ff24674e,18022026-151638,,
281,behandelaar,,Association,nan,{1B3A22D3-E2BA-440a-A2FD-B3D322FB1171},behandelaar,nan,nan,association-relationship,405406b6-1211-4a41-80b1-3e5583aa970e,6f0e6db2-3ca2-48db-a370-9aacdfcd4c29,b102f55a-581c-40da-836c-9ce8bdaba245,18022026-151638,,
282,bevat,,Association,,{DF63FBD0-DCA2-45bd-81E8-EE5E72D38EDE},,,,,,,,18022026-151638,,
283,betreft,,Association,nan,{79284529-B817-4e3f-BE51-AEAFC60BDE44},betreft,nan,nan,association-relationship,af350f44-133c-4a9a-85db-2846b5bbe391,f1461f1c-503e-47ba-a1e7-43204103b356,f1220c91-e576-4a25-9cdb-0a2b991ae362,18022026-151638,,
284,betreft,,Association,,{B31B867F-061E-42d4-AB8A-DB5589602969},,,,,,,,18022026-151638,,
285,gedefinieerd door,,Association,,{B31B867F-061E-42d4-AB8A-DB5589602969},,,,,,,,18022026-151638,,
286,uitgevoerd op,,Association,,{D60910E1-6E36-4ebb-9687-2D2B1CE66E0B},,,,,,,,18022026-151638,,
287,betreft,,Association,nan,{E1FAE16A-42AE-4b7d-88FC-F429079D1C4D},betreft,nan,nan,association-relationship,d7f93a65-14fa-4df9-9101-daf1ce1a246a,6f0e6db2-3ca2-48db-a370-9aacdfcd4c29,14baf353-fdc5-458c-9a2e-66b3ec04d9d0,18022026-151638,,
288,heeft,,Association,,{B31B867F-061E-42d4-AB8A-DB5589602969},,,,,,,,18022026-151638,,
289,heeft,,Association,nan,{D60910E1-6E36-4ebb-9687-2D2B1CE66E0B},heeft,nan,nan,association-relationship,21ddff00-5cac-43ba-bb7e-f16beb9b89bb,14baf353-fdc5-458c-9a2e-66b3ec04d9d0,f1461f1c-503e-47ba-a1e7-43204103b356,18022026-151638,,
290,heeft als verantwoordelijke,,Association,nan,{B18119D9-5BF8-498f-B9D3-ECCE7A770012},heeft als verantwoordelijke,nan,nan,association-relationship,803db62b-ba55-4382-90a4-334f941ec079,fe2e2e4e-228a-46d7-964f-a489ed253d2d,6f0e6db2-3ca2-48db-a370-9aacdfcd4c29,18022026-151638,,
291,dient in ,,Association,nan,{B18119D9-5BF8-498f-B9D3-ECCE7A770012},dient in,nan,nan,association-relationship,3387f8ca-57f6-475c-8878-58a7bfb9341b,c3a7596c-2303-4354-9f02-aa999d7fca47,6f0e6db2-3ca2-48db-a370-9aacdfcd4c29,18022026-151638,,
292,verantwoordelijke,,Association,nan,{FB771E02-8FE3-496b-B99B-CF4A496A7B80},verantwoordelijke,nan,nan,association-relationship,85fe23d6-6778-4014-950e-dbfc07199a82,6f0e6db2-3ca2-48db-a370-9aacdfcd4c29,20697824-84fa-412e-8ea6-aa68a474c016,18022026-151638,,
293,is projectleider van,,Association,nan,{D857E285-1EA3-4ba3-9614-5FACAC8BA133},is projectleider van,nan,nan,association-relationship,ab8abbc8-d62b-4751-9bb3-d7f56895e834,fa52d5b0-b810-4f70-8e27-180b36fec342,e5933d4f-02b6-4851-a31e-8bc5b7cbaab6,18022026-151638,,
294,binnen programma,,Association,,{D857E285-1EA3-4ba3-9614-5FACAC8BA133},binnen programma,,,association-relationship,307494e0-e4c8-420f-b556-520c51d8901e,5c865df8-3c62-4302-9a7b-eb5bd9ba6785,e5933d4f-02b6-4851-a31e-8bc5b7cbaab6,18022026-151638,,
295,heeft,,Association,nan,{D857E285-1EA3-4ba3-9614-5FACAC8BA133},heeft,nan,nan,association-relationship,1c076683-6766-4f7f-ab00-6aaf8763d7ce,2e6cb8da-90a5-4c57-be64-5a82cfbddb12,e5933d4f-02b6-4851-a31e-8bc5b7cbaab6,18022026-151638,,
296,Bestaat uit,,Association,nan,{681DB26F-D779-4796-B467-576E5A25F581},Bestaat uit,nan,nan,association-relationship,17eb37a8-b6e5-467f-b2c3-5d24a5025042,e5933d4f-02b6-4851-a31e-8bc5b7cbaab6,69e60d64-7165-488f-a392-0e75eb4e99fb,18022026-151638,,
297,heeft,,Association,nan,{5641C50A-C0FA-4e71-B07B-26C7B1CE94ED},heeft,nan,nan,association-relationship,6d96b799-6837-4655-9a8c-1457438c469b,48bc7e60-2a17-4909-b475-b18938e79048,10eaa33f-03bf-42b4-9310-56add2cb5a7b,18022026-151638,,
298,maakt,,Association,nan,{1EBA6DEB-268D-4339-86C9-7C1BA218A7A0},maakt,nan,nan,association-relationship,6805b9ef-0803-48c9-a09e-a9fd02af0b07,6f57464b-d011-4a75-afe8-a69b543c042b,5b02590d-3c1e-416c-ad2b-9edbef005ba5,18022026-151638,,
299,betrekking op,,Association,nan,{D857E285-1EA3-4ba3-9614-5FACAC8BA133},betrekking op,nan,nan,association-relationship,9b5c5a7f-825b-4755-a63f-a96764378488,5bd99108-61d6-4b8f-ab84-dd16011d10db,e5933d4f-02b6-4851-a31e-8bc5b7cbaab6,18022026-151638,,
300,doet,,Association,nan,{30D5F6E6-DE8D-46b6-AC8A-6CA1391ADFF7},doet,nan,nan,association-relationship,dd25036d-5723-4eb9-a5b8-725b2d7d2eb0,6f57464b-d011-4a75-afe8-a69b543c042b,4e149a77-4fcc-4f4a-ac18-b6655848b5c1,18022026-151638,,
301,verplicht tot,,Association,nan,{053B594A-5E45-4413-9339-D2D026ECCE20},verplicht tot,nan,nan,association-relationship,048dabd1-3482-4c98-a1b0-4aa6a1e86e64,4e149a77-4fcc-4f4a-ac18-b6655848b5c1,5bd99108-61d6-4b8f-ab84-dd16011d10db,18022026-151638,,
302,betreft,,Association,nan,{1EBA6DEB-268D-4339-86C9-7C1BA218A7A0},betreft,nan,nan,association-relationship,0b82a917-88e0-400a-a7c8-32a1d9a48042,4e149a77-4fcc-4f4a-ac18-b6655848b5c1,5b02590d-3c1e-416c-ad2b-9edbef005ba5,18022026-151638,,
303,betreft,,Association,nan,{2587938E-CF7F-499b-BB21-9CB8BBCC1DD2},betreft,nan,nan,association-relationship,5ff95128-410f-418c-b18a-e045ae72fb2a,4e149a77-4fcc-4f4a-ac18-b6655848b5c1,48bc7e60-2a17-4909-b475-b18938e79048,18022026-151638,,
304,heeft,,Association,nan,{C6094F79-D8EA-4763-90DF-4E30EFABA1FA},heeft,nan,nan,association-relationship,33065b74-d5c3-4f43-9c02-43e9a2e2f5a7,0a945e86-b4f2-45b2-855f-ed9fd0b4dca1,1a89112a-e13c-4c87-a862-e8ec66c01588,18022026-151638,,
305,uitvoerder,,Association,nan,{16EB3936-03CB-4854-9CD8-9F0911EEA51B},uitvoerder,nan,nan,association-relationship,4dd2e807-a6bc-4b1c-b96e-8ba9372aa86d,1a89112a-e13c-4c87-a862-e8ec66c01588,6cc6afe6-e4c6-4e2b-a359-f278b23700db,18022026-151638,,
306,uitvoerder,,Association,nan,{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},uitvoerder,nan,nan,association-relationship,6dff1fc3-487a-4db9-9f22-f5820e4e8888,1a89112a-e13c-4c87-a862-e8ec66c01588,113af80a-7e3e-41f6-8f79-8d0d48c4c257,18022026-151638,,
307,melder,,Association,nan,{9F4E12E4-B228-4931-AC83-1B1F60958A89},melder,nan,nan,association-relationship,c4be2f8d-c2e5-4c09-9bdc-78e8af8358ae,1a89112a-e13c-4c87-a862-e8ec66c01588,cd27cd50-1721-4870-a292-ea0f24d1ada4,18022026-151638,,
308,melder,,Association,nan,{16EB3936-03CB-4854-9CD8-9F0911EEA51B},melder,nan,nan,association-relationship,22a94f45-99a1-4241-843a-9b7db5baf28e,1a89112a-e13c-4c87-a862-e8ec66c01588,6cc6afe6-e4c6-4e2b-a359-f278b23700db,18022026-151638,,
309,bevat,,Association,nan,{C6094F79-D8EA-4763-90DF-4E30EFABA1FA},bevat,nan,nan,association-relationship,7ef067fa-eb7f-4c38-b975-b67fbe931179,5547cc2e-c193-4d41-a6e2-8f04b5e3cd92,1a89112a-e13c-4c87-a862-e8ec66c01588,18022026-151638,,
310,betreft,,Association,nan,{9775E778-DBF8-4122-94CE-551466B62F46},betreft,nan,nan,association-relationship,7b4e977c-72df-4c99-90a6-29ccf204bb96,4c80e4c9-5e35-43d8-8438-2860c18949f0,8155eb9b-eb9e-4eec-a850-80c185983a9f,18022026-151638,,
311,heeft betrekking op,,Association,nan,{8C809341-AC60-4378-8BA0-0843E8C06AF3},heeft betrekking op,nan,nan,association-relationship,bb522ffd-6442-4514-83b1-bd03cb5d638d,4c80e4c9-5e35-43d8-8438-2860c18949f0,671ec5bd-e8ac-44d7-8a01-cc9b439c6c5f,18022026-151638,,
312,conform,,Association,,{2C6C809D-28B0-4037-BBFA-3E438A2DF81D},,,,,,,,18022026-151638,,
313,binnen,,Association,nan,{B011D584-1E66-4a21-A9C4-C922A8763AB2},binnen,nan,nan,association-relationship,0dc6dff9-0738-49ae-8c5f-4297aab0532e,1dc502a7-f60b-4950-92b1-9a7f8cdc471f,0a945e86-b4f2-45b2-855f-ed9fd0b4dca1,18022026-151638,,
314,valt binnen,,Association,nan,{2F759BC4-7E3C-4ce9-94FF-33A4106A6E5A},valt binnen,nan,nan,association-relationship,691e2a9c-22b5-4900-a92d-c3047bab3104,1dc502a7-f60b-4950-92b1-9a7f8cdc471f,fd33a9fa-9c73-43a1-8e22-8cff15dc84d9,18022026-151638,,
315,ligt in,,Association,nan,{67CC2144-6B88-433c-853D-07379C66D6CF},ligt in,nan,nan,association-relationship,45103237-f73a-432d-b3b7-09e34313fad2,1dc502a7-f60b-4950-92b1-9a7f8cdc471f,8772e7a6-24c8-454f-ab54-7d12c1849e97,18022026-151638,,
316,valt binnen,,Association,,{120EA50B-B9A2-4869-A3BE-46931F631D33},,,,,,,,18022026-151638,,
317,ligt in,,Association,,{38649FF6-88C6-437d-AF8E-A9023D55E16C},,,,,,,,18022026-151638,,
318,verwijst naar,,Association,nan,{E060DC30-E4F2-4794-A16E-7207032E250},verwijst naar,nan,nan,association-relationship,d993e1f8-350c-4b17-a7ec-fc4cbf18419d,f5de1e41-5207-4d9e-a4f8-7889b5c1e2b1,7866576d-8cb5-495b-a2f4-2b56393ee7b5,18022026-151638,,
319,betreft,,Association,nan,{E060DC30-E4F2-4794-A16E-7207032E250},betreft,nan,nan,association-relationship,60e43735-b34b-4ef9-8bc0-e7263798746f,1a89112a-e13c-4c87-a862-e8ec66c01588,7866576d-8cb5-495b-a2f4-2b56393ee7b5,18022026-151638,,
320,heeft,,Association,nan,{B1D48EFB-81E7-420d-A080-5B4C01798FFB},heeft,nan,nan,association-relationship,6fe27ced-a01c-4c4d-a14e-7428e89b40b2,7866576d-8cb5-495b-a2f4-2b56393ee7b5,5547cc2e-c193-4d41-a6e2-8f04b5e3cd92,18022026-151638,,
321,uitgevoerd met,,Association,nan,{9A422266-783E-4f48-9B12-F442C1B22A45},uitgevoerd met,nan,nan,association-relationship,bc2d0a0d-0923-4b39-841d-f68f94e076c8,892c2a19-8066-404b-8a04-268f9497dd1c,b8e3111b-1993-4490-bdf4-f8eca8add712,18022026-151638,,
322,volgens,,Association,nan,{55A58838-3877-4e76-B5BF-26C68FAD463D},volgens,nan,nan,association-relationship,d0a453e3-5cfe-4866-88fe-6c337f663e0c,892c2a19-8066-404b-8a04-268f9497dd1c,024bb42f-38cf-42ba-859d-184221eff16c,18022026-151638,,
323,heeft,,Association,,{E79C6C20-3D05-49fb-96ED-105B5CD0ABA5},,,,,,,,18022026-151638,,
324,uitgevoerde storting,,Association,nan,{15910FE7-D323-45ff-AA7F-CE3C636CE953},uitgevoerde storting,nan,nan,association-relationship,7a6f2ca4-5333-4d8a-8724-f87a178254ea,4f840a95-77ba-47ae-b554-a00db6f905b4,c7dda76d-bcdd-4b63-97dc-9d273b2f9092,18022026-151638,,
325,heeft,,Association,nan,{9079F098-1084-4484-ACCC-6C6C07043193},heeft,nan,nan,association-relationship,ac70f084-2dac-49a5-99dc-beb9d639a990,892c2a19-8066-404b-8a04-268f9497dd1c,21e043b1-6d0c-4fd0-ac07-fd854ed8b9df,18022026-151638,,
326,geldig voor,,Association,nan,{1638F2AF-F1E8-4360-BA47-D975F2135168},geldig voor,nan,nan,association-relationship,18e70682-6667-451e-b193-d1609ff5622e,4f840a95-77ba-47ae-b554-a00db6f905b4,0310645e-6873-4cb3-93ec-734f0ac3323e,18022026-151638,,
327,bij,,Association,nan,{1638F2AF-F1E8-4360-BA47-D975F2135168},bij,nan,nan,association-relationship,5fc4be72-b743-4c94-894b-266587d6198b,c7dda76d-bcdd-4b63-97dc-9d273b2f9092,0310645e-6873-4cb3-93ec-734f0ac3323e,18022026-151638,,
328,gestopt op,,Association,nan,{7F4E17A3-0EC2-4bee-B4E0-BFA26D653EB9},gestopt op,nan,nan,association-relationship,7856d520-bd07-40d4-bdb0-78d4fab2a88d,21e043b1-6d0c-4fd0-ac07-fd854ed8b9df,71b8f8f4-9789-4cab-9828-d508607188bf,18022026-151638,,
329,betreft,,Association,nan,{7F4E17A3-0EC2-4bee-B4E0-BFA26D653EB9},betreft,nan,nan,association-relationship,2133adda-9e33-41ac-85ec-f7c3843c9113,e1029618-919b-4889-9989-e7f6ca9a16ea,71b8f8f4-9789-4cab-9828-d508607188bf,18022026-151638,,
330,gaat langs,,Association,nan,{7F4E17A3-0EC2-4bee-B4E0-BFA26D653EB9},gaat langs,nan,nan,association-relationship,22676eb0-c93f-4c57-8034-08be3d2bb09b,024bb42f-38cf-42ba-859d-184221eff16c,71b8f8f4-9789-4cab-9828-d508607188bf,18022026-151638,,
331,ophalen,,Association,nan,{80A7D18F-7C7E-4ee6-9F07-055559BCEF9F},ophalen,nan,nan,association-relationship,0de4bd31-27b7-4cf1-b7cd-ec8872769ef2,024bb42f-38cf-42ba-859d-184221eff16c,5b29c1f2-feeb-4e72-9b70-7a0a8bb374cc,18022026-151638,,
332,fractie,,Association,nan,{80A7D18F-7C7E-4ee6-9F07-055559BCEF9F},fractie,nan,nan,association-relationship,f23df932-af41-4a2c-8cab-40f6f335bf6d,c7dda76d-bcdd-4b63-97dc-9d273b2f9092,5b29c1f2-feeb-4e72-9b70-7a0a8bb374cc,18022026-151638,,
333,inzamelpunt van,,Association,nan,{80A7D18F-7C7E-4ee6-9F07-055559BCEF9F},inzamelpunt van,nan,nan,association-relationship,e8e072a0-6893-4af1-877b-50f8b77ca1a9,0310645e-6873-4cb3-93ec-734f0ac3323e,5b29c1f2-feeb-4e72-9b70-7a0a8bb374cc,18022026-151638,,
334,betreft,,Association,,{80A7D18F-7C7E-4ee6-9F07-055559BCEF9F},,,,,,,,18022026-151638,,
335,betreft,,Association,nan,{80A7D18F-7C7E-4ee6-9F07-055559BCEF9F},betreft,nan,nan,association-relationship,0a13b214-b9a4-45f9-b131-a31f0a01dd1b,e1029618-919b-4889-9989-e7f6ca9a16ea,5b29c1f2-feeb-4e72-9b70-7a0a8bb374cc,18022026-151638,,
336,betreft,,Association,,{0A7769C7-FE3E-45eb-A644-22E5CB207B42},,,,,,,,18022026-151638,,
337,geschikt voor,,Association,,{0A7769C7-FE3E-45eb-A644-22E5CB207B42},,,,,,,,18022026-151638,,
338,gelost,,Association,nan,{7D3D98F0-664C-4605-9D95-F68C88ECBA9A},gelost,nan,nan,association-relationship,e335bc38-a3ce-4274-8168-bbe36f12f7cc,21e043b1-6d0c-4fd0-ac07-fd854ed8b9df,a9b50546-d72d-4e60-8da5-184a27a626c5,18022026-151638,,
339,heeft,,Association,,{3650DB98-AC7B-46c0-A607-C54D69E38E42},,,,,,,,18022026-151638,,
340,heeft,,Association,nan,{7F4E17A3-0EC2-4bee-B4E0-BFA26D653EB9},heeft,nan,nan,association-relationship,2ff7df3b-ef3b-46d2-8eee-1f48fbf392a7,a9b50546-d72d-4e60-8da5-184a27a626c5,71b8f8f4-9789-4cab-9828-d508607188bf,18022026-151638,,
341,soort,,Association,,{0A7769C7-FE3E-45eb-A644-22E5CB207B42},,,,,,,,18022026-151638,,
342,geschikt voor,,Association,nan,{80A7D18F-7C7E-4ee6-9F07-055559BCEF9F},geschikt voor,nan,nan,association-relationship,61658ee2-cd30-42d1-a9cc-7502be064be9,a9b50546-d72d-4e60-8da5-184a27a626c5,5b29c1f2-feeb-4e72-9b70-7a0a8bb374cc,18022026-151638,,
343,subcategorie,,Association,,{9EC6B40B-0C87-4453-B567-E0D3572F86AF},,,,,,,,18022026-151638,,
344,hoofdcategorie,,Association,,{9EC6B40B-0C87-4453-B567-E0D3572F86AF},,,,,,,,18022026-151638,,
345,heeft soort,,Association,,{E81990BA-1B6E-4e2a-9910-1E02CDDD53A6},,,,,,,,18022026-151638,,
346,heeft doelstelling,,Association,nan,{28C572B5-C147-4b99-B920-00062C843FDE},heeft doelstelling,nan,nan,association-relationship,565f741a-83c3-49f3-bb31-f3c099f71c35,276088a8-7dcf-4dd8-9450-bf677c7329ed,e348516f-ca14-4d0e-8071-b5c318f9201b,18022026-151638,,
347,is van soort,,Association,,{79A14AF2-F1F9-43a3-914B-FD04CB609F44},,,,,,,,18022026-151638,,
348,heeft aanmelding,,Association,nan,{294E3981-C1EF-451e-AE2B-758EC4E4B284},heeft aanmelding,nan,nan,association-relationship,57384606-45b3-4cc5-aff2-95fd78564829,276088a8-7dcf-4dd8-9450-bf677c7329ed,4615aabe-451f-40ef-87ce-fb4fcd43c859,18022026-151638,,
349,heeft bijzonderheid,,Association,nan,{77A962E5-889A-4af6-ADFD-37C3EE8C48F0},heeft bijzonderheid,nan,nan,association-relationship,ee77efed-f34c-4666-9ef4-da8b63c09faf,276088a8-7dcf-4dd8-9450-bf677c7329ed,47f7a086-43f4-4112-8a82-13d15ab3d12c,18022026-151638,,
350,is van soort,,Association,,{03BB6341-7C3E-4a4b-9207-6A2EB9D116FE},,,,,,,,18022026-151638,,
351,heeft behandeling,,Association,nan,{1B8CF61F-3039-4fc5-A57D-B758170FCA0E},heeft behandeling,nan,nan,association-relationship,a755ef36-7a09-400e-8ba2-e25522354060,276088a8-7dcf-4dd8-9450-bf677c7329ed,924f174b-0a98-4957-b087-781f548d18bc,18022026-151638,,
352,is van soort,,Association,,{4F518962-5EA3-4f56-8379-3A835FFE84CA},,,,,,,,18022026-151638,,
353,heeft,,Association,,{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,,,18022026-151638,,
354,heeft betrokkenen,,Association,,{3DF01B79-6712-473e-9878-594CB5AE95A7},heeft betrokkenen,,,association-relationship,826a42e7-c885-45ab-8ec0-f956b963f33d,276088a8-7dcf-4dd8-9450-bf677c7329ed,5011fe69-8832-47f9-9ba5-c68d53a95ecd,18022026-151638,,
355,is soort,,Association,,{F5FAF498-F536-4fb3-9948-73EBCDF61AD5},,,,,,,,18022026-151638,,
356,bevat,,Association,,{08000E15-8AA2-AE9A-89F0-262C7C061238},,,,,,,,18022026-151638,,
357,bevat,,Association,,{0463EA7D-FFD9-AD19-0405-294621AE933F},,,,,,,,18022026-151638,,
358,heeft,,Association,,{9FBF9FB8-B28D-4733-8443-607B8498F446},,,,,,,,18022026-151638,,
359,maakt onderdeel van,,Association,,{F0467610-553B-47cd-A9F7-3B1D20CC425E},maakt onderdeel van,,,association-relationship,4fbbccb1-2869-4fae-b1fd-d4fbcc18da28,5011fe69-8832-47f9-9ba5-c68d53a95ecd,ffca91bc-ed2b-4885-9e04-7a459fd67cad,18022026-151638,,
360,heeft als adres,,Association,,{31A87864-6CE0-4e93-A493-ECD0FBDD4461},,,,,,,,18022026-151638,,
361,heeft als adres,,Association,,{32A22BC6-89EC-44af-8D7D-79B12311AE2D},,,,,,,,18022026-151638,,
362,betreft,,Association,,{AF9534B0-7CBD-4061-9276-A7B6698B383A},,,,,,,,18022026-151638,,
363,basis van,,Association,,{C18BB25F-536F-4b80-BC7C-7855DF2D7389},,,,,,,,18022026-151638,,
364,heeft,,Association,nan,{A22B8038-3C04-44a7-8E75-90A3A5E2615B},heeft,nan,nan,association-relationship,7a6bdc6c-3280-46de-b7b0-1e59285eda32,17a0d019-c25e-4bba-ae64-f381da597376,276088a8-7dcf-4dd8-9450-bf677c7329ed,18022026-151638,,
365,ondersteunt client,,Association,nan,{DAF09055-A5A6-4ff4-A158-21B20567B296},ondersteunt client,nan,nan,association-relationship,254ae1ce-f810-443c-9321-3f132c96f1e9,17a0d019-c25e-4bba-ae64-f381da597376,2a859087-fe7f-412a-b057-bf1e3f249a4c,18022026-151638,,
366,heeft,,Association,nan,{A22B8038-3C04-44a7-8E75-90A3A5E2615B},heeft,nan,nan,association-relationship,e6eb9b07-0f19-42da-a092-9895381d1de7,2a859087-fe7f-412a-b057-bf1e3f249a4c,276088a8-7dcf-4dd8-9450-bf677c7329ed,18022026-151638,,
367,bezit,,Association,,{03EFE25A-4FE5-1447-088D-262C4A161776},,,,,,,,18022026-151638,,
368,heeft,,Association,,{D8F2EAAD-7C80-4164-8171-C632F18A6742},,,,,,,,18022026-151638,,
369,maakt onderdeel uit van,,Association,,{F0467610-553B-47cd-A9F7-3B1D20CC425E},maakt onderdeel uit van,,,association-relationship,27cc8e08-460e-472c-a75b-e24ffa30f23a,2a859087-fe7f-412a-b057-bf1e3f249a4c,ffca91bc-ed2b-4885-9e04-7a459fd67cad,18022026-151638,,
370,heeft relatie,,Association,,{3DF01B79-6712-473e-9878-594CB5AE95A7},heeft relatie,,,association-relationship,2749f898-63d6-458d-9f8a-fdb73d6a5392,2a859087-fe7f-412a-b057-bf1e3f249a4c,5011fe69-8832-47f9-9ba5-c68d53a95ecd,18022026-151638,,
371,resulteert in,,Association,,{652A68C3-618E-4050-AD4C-E43469A7558C},,,,,,,,18022026-151638,,
372,bevat,,Association,,{B0384246-6784-4724-B538-CE18197061CD},,,,,,,,18022026-151638,,
373,uitstroom,,Association,,{42D33289-422A-4d94-BE6B-44B34CC230B5},,,,,,,,18022026-151638,,
374,onder verantwoordelijkheid van,,Association,,{EA6F820F-C458-4b24-8055-5C2CC76F5904},,,,,,,,18022026-151638,,
375,heeft,,Association,,{5DD63EFE-649F-484e-BB10-A18096B9ABDF},,,,,,,,18022026-151638,,
376,bevat,,Association,,{652A68C3-618E-4050-AD4C-E43469A7558C},,,,,,,,18022026-151638,,
377,heeft traject,,Association,,{DAF09055-A5A6-4ff4-A158-21B20567B296},,,,,,,,18022026-151638,,
378,onder verantwoordelijkheid van,,Association,,{B0D9792B-46E7-4b88-B267-C72691616733},,,,,,,,18022026-151638,,
379,voert traject uit,,Association,,{839017B2-0F95-42d0-AB2B-E873636340DA},,,,,,,,18022026-151638,,
380,heeft,,Association,,{93E12A3E-71E3-431e-9871-BF6075EAAEF1},,,,,,,,18022026-151638,,
381,schuld bij,,Association,,{DCDAD212-479E-4fc3-B886-585AE57D8C21},,,,,,,,18022026-151638,,
382,heeft,,Association,,{7DA4A554-10BF-47d1-ACED-966712B043F4},,,,,,,,18022026-151638,,
383,dienstverlening,,Association,,{677992F0-3C05-43b6-82C7-4A7EA57EDFED},,,,,,,,18022026-151638,,
384,resulteert in,,Association,,{7E274EE0-FB77-43ef-ABCB-91ACF0ACD469},,,,,,,,18022026-151638,,
385,bevat,,Association,,{7E274EE0-FB77-43ef-ABCB-91ACF0ACD469},,,,,,,,18022026-151638,,
386,soort,,Association,,{677992F0-3C05-43b6-82C7-4A7EA57EDFED},,,,,,,,18022026-151638,,
387,bevat,,Association,,{551A527B-A2E2-4409-968B-D1BE4612EB3C},,,,,,,,18022026-151638,,
388,resulteert in,,Association,,{551A527B-A2E2-4409-968B-D1BE4612EB3C},,,,,,,,18022026-151638,,
389,kan hebben,,Association,,{5FC12BE5-75F0-4dd9-8DA7-993C03F3700A},,,,,,,,18022026-151638,,
390,heeft financiele situatie,,Association,,{5CC59215-5A63-4ef8-9D64-C4FAC0619121},,,,,,,,18022026-151638,,
391,heeft,,Association,,{5CC59215-5A63-4ef8-9D64-C4FAC0619121},,,,,,,,18022026-151638,,
392,is,,Association,,{AA004853-3565-4634-A434-BD7F36ED0B1A},,,,,,,,18022026-151638,,
393,heeft,,Association,,{DBFDE0B1-FF6D-422f-BDDA-42ED8A172260},,,,,,,,18022026-151638,,
394,heeft,,Association,,{093B2482-D72E-4f88-931C-75C9DABED007},,,,,,,,18022026-151638,,
395,bevat,,Association,,{F20A11B2-0C6F-4a52-95BF-AB73997C3378},,,,,,,,18022026-151638,,
396,resulteert in ,,Association,,{B0384246-6784-4724-B538-CE18197061CD},,,,,,,,18022026-151638,,
397,heeft,,Association,,{B2A3D4C2-236C-457f-A2C8-8F889C1427E9},,,,,,,,18022026-151638,,
398,bevat,,Association,,{7CC8C026-91CB-422c-84C6-90401889F260},,,,,,,,18022026-151638,,
399,resulteert in,,Association,,{7CC8C026-91CB-422c-84C6-90401889F260},,,,,,,,18022026-151638,,
400,kan hebben,,Association,,{0E3205DA-BC88-425b-AF68-882BFB316812},,,,,,,,18022026-151638,,
401,heeft,,Association,,{B9287881-AD66-4396-A629-ED5FE9196316},,,,,,,,18022026-151638,,
402,dienstverlening,,Association,,{158BE97A-2031-437b-A5CC-637188EB9968},,,,,,,,18022026-151638,,
403,resulteert in,,Association,,{A1F16832-3F28-4441-8538-74BF04A48562},,,,,,,,18022026-151638,,
404,resulteert in,,Association,,{A1F16832-3F28-4441-8538-74BF04A48562},,,,,,,,18022026-151638,,
405,bevat,,Association,,{A1F16832-3F28-4441-8538-74BF04A48562},,,,,,,,18022026-151638,,
406,resulteert in,,Association,,{A1F16832-3F28-4441-8538-74BF04A48562},,,,,,,,18022026-151638,,
407,resulteert in,,Association,,{551A527B-A2E2-4409-968B-D1BE4612EB3C},,,,,,,,18022026-151638,,
408,soort,,Association,,{158BE97A-2031-437b-A5CC-637188EB9968},,,,,,,,18022026-151638,,
409,bevat,,Association,,{1CE06538-3F4A-45ac-AE86-30A4250D3608},,,,,,,,18022026-151638,,
410,resulteert in,,Association,,{F20A11B2-0C6F-4a52-95BF-AB73997C3378},,,,,,,,18022026-151638,,
411,betrokken professional,,Association,,{16EB3936-03CB-4854-9CD8-9F0911EEA51B},,,,,,,,18022026-151638,,
412,betreft,,Association,,{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,,,18022026-151638,,
413,betrokkenen,,Association,,{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,,,18022026-151638,,
414,naar aanleiding van,,Association,,{AEF1825F-C554-4490-975D-93AEA24991A9},,,,,,,,18022026-151638,,
415,berust op,,Association,,{418C04F0-F173-4775-9814-D50F5EE79A38},,,,,,,,18022026-151638,,
416,toelichting,,Association,,{B061E420-187A-49dd-B8DA-2AF3FC5D860F},,,,,,,,18022026-151638,,
417,informering,,Association,,{ACC7A392-9A16-42a8-A58E-1E8E6826B2D0},,,,,,,,18022026-151638,,
