nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-synoniemen,GGM-guid,GGM-bron,domein-iv3,domein-dcat,domein-gemma,GEMMA-guid,GEMMA-type,datum-tijd-export,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-synoniemen,GEMMA-bron,GEMMA-url,GEMMA-alternate-name,GGM-toelichting
653,Sportvereniging,Organisatievorm waarin sport bedreven kan worden,Class,,{852AD372-B353-49c2-A4E7-F87D8AA96AD7},,Sport,,,id-852ad372-b353-49c2-a4e7-f87d8aa96ad7,Business object,21022024-11:03:02,,,,,,,,
654,Veld,Een stuk land dat speciaal voor het bedrijven van een veldsport gereedgemaakt is,Class,,{D1889096-CC76-48a8-A9DF-8151FFF1E0AC},,Sport,,,id-d1889096-cc76-48a8-a9df-8151fff1e0ac,Business object,21022024-11:03:02,,,,,,,,
655,Activiteit,"Ieder menselijk handelen waarbij, of ieder menselijk nalaten waardoor een verandering of effect in de (fysieke) leefomgeving wordt of kan worden bewerkstelligd. ",Class,,{9547BC67-7488-4d9a-B651-2B69A62D789F},,Veiligheid en Vergunningen,,,id-9547bc67-7488-4d9a-b651-2b69a62d789f,Data object,21022024-11:03:02,,,,,,,,
656,AOMstatus,,Class,,{FDEB42B6-5D93-46bf-9B5C-10F42BA4AC26},,Veiligheid en Vergunningen,,,id-fdeb42b6-5d93-46bf-9b5c-10f42ba4ac26,Data object,21022024-11:03:02,,,,,,,,
657,Bevinding,,Class,,{ED0D0224-0A30-435b-AB25-87FDA8DF4078},,Veiligheid en Vergunningen,,,id-ed0d0224-0a30-435b-ab25-87fda8df4078,Data object,21022024-11:03:02,,,,,,,,
658,BOA,Een buitengewoon opsporingsambtenaar (boa) is een ambtenaar met een specifieke opsporingsbevoegdheid.,Class,,{90B2A249-8D88-4a14-979F-672223D98E8C},,Veiligheid en Vergunningen,,,id-90b2a249-8d88-4a14-979f-672223d98e8c,Business object,21022024-11:03:02,,,,,,,,
659,Combibon,Arjen deze  is voor jou,Class,,{43D57BB8-C2E4-4b5a-A41C-C5CEC9D3877D},,Veiligheid en Vergunningen,,,id-43d57bb8-c2e4-4b5a-a41c-c5cec9d3877d,Business object,21022024-11:03:02,,,,,,,,
660,Fietsregistratie,Adminstreren van fietsen,Class,,{FF9A4A36-6674-4590-BC33-7B6DC5256490},,Veiligheid en Vergunningen,,,id-ff9a4a36-6674-4590-bc33-7b6dc5256490,Business object,21022024-11:03:02,,,,,,,,
661,Grondslag,,Class,,{94E2B19A-6942-4164-8A52-3C0BBDE45808},,Veiligheid en Vergunningen,,,id-94e2b19a-6942-4164-8a52-3c0bbde45808,Data object,21022024-11:03:02,,,,,,,,
662,Heffinggrondslag,"De maatstaf waarop een belasting is gebaseerd, het bedrag op basis waarvan een bepaalde belasting wordt geheven of de premie voor sociale zekerheid wordt vastgesteld.",Class,,{3D2D5426-653C-485c-A99C-8AD933E76D78},,Veiligheid en Vergunningen,,,id-3d2d5426-653c-485c-a99c-8ad933e76d78,Business object,21022024-11:03:02,,,,,,,,
663,Heffingsverordening,,Class,,{C29CCD49-04E2-44b4-A6B0-AD8B10552628},,Veiligheid en Vergunningen,,,id-c29ccd49-04e2-44b4-a6b0-ad8b10552628,Business object,21022024-11:03:02,,,,,,,,
664,Indiener,Persoon die meldiing of aanvraag doet,Class,,{E9AD325A-49CF-48a6-AA9E-7FB57E03E414},,Veiligheid en Vergunningen,,,id-e9ad325a-49cf-48a6-aa9e-7fb57e03e414,Data object,21022024-11:03:02,,,,,,,,
665,Inspectie,"het inwinnen, verwerken en interpreteren van informatie met het doel om de momentane toestand van de boezemkade vast te stellen.",Class,,{F73901FC-A78E-486f-B6C6-74CFCBE26CAB},,Veiligheid en Vergunningen,,,id-f73901fc-a78e-486f-b6c6-74cfcbe26cab,Business object,21022024-11:03:02,,,,,,,,
666,Kosten,,Class,,{0E4A8F94-ED08-43dc-9F78-C9DD17D34690},,Veiligheid en Vergunningen,,,id-0e4a8f94-ed08-43dc-9f78-c9dd17d34690,Data object,21022024-11:03:02,,,,,,,,
667,Leges_Grondslag,,Class,,{7F9392E5-6E43-4880-AF14-819E32A86204},,Veiligheid en Vergunningen,,,id-7f9392e5-6e43-4880-af14-819e32a86204,Data object,21022024-11:03:02,,,,,,,,
668,Ligplaatsontheffing,Tijdelijke toestemming voor het innemen van een ligplaats op een locatie in een gebied met een verbod op ligplaatsen.,Class,,{872A0342-EA75-418e-9455-E51875BFD771},,Veiligheid en Vergunningen,,,id-872a0342-ea75-418e-9455-e51875bfd771,Business object,21022024-11:03:02,,,,,,,,
669,MORAanvraagOfMelding,,Class,,{80F23226-8DD8-4926-B8F1-F2A3C01A29BF},,Veiligheid en Vergunningen,,,id-80f23226-8dd8-4926-b8f1-f2a3c01a29bf,Data object,21022024-11:03:02,,,,,,,,
670,OpenbareActiviteit,Activiteit in het publieke domein,Class,,{B2B423C3-B9C9-4b4f-A47D-85D29417B9B4},,Veiligheid en Vergunningen,,,id-b2b423c3-b9c9-4b4f-a47d-85d29417b9b4,Business object,21022024-11:03:02,,,,,,,,
671,Precario,"Belasting die specifiek wordt geheven voor het plaatsen van voorwerpen onder, op of boven voor de openbare dienst bestemde gemeentegrond. ",Class,,{13BB343D-A595-43c9-8208-9BC5B05B618C},,Veiligheid en Vergunningen,,,id-13bb343d-a595-43c9-8208-9bc5b05b618c,Business object,21022024-11:03:02,,,,,,,,
672,ProductType,,Class,,{03B4B3C0-3616-4ea2-A8B1-3D6754325F02},,Veiligheid en Vergunningen,,,id-03b4b3c0-3616-4ea2-a8b1-3d6754325f02,Data object,21022024-11:03:02,,,,,,,,
673,SubProductType,,Class,,{0DB447E3-B31B-4f07-8E35-7E77D0AAEF80},,Veiligheid en Vergunningen,,,id-0db447e3-b31b-4f07-8e35-7e77d0aaef80,Data object,21022024-11:03:02,,,,,,,,
674,Vaartuig,"Een zee- of binnenvaartuig, tot de vaart gebruikt of bestemd, daaronder begrepen drijvende werktuigen, zoals baggerwerktuigen, kranen, bokken, elevators, alsmede woonschepen, glijboten en ponten.",Class,,{D12123D3-D62D-4978-B7D4-8405F00A0D6A},,Veiligheid en Vergunningen,,,id-d12123d3-d62d-4978-b7d4-8405f00a0d6a,Business object,21022024-11:03:02,,,,,,,,
675,VOMAanvraagOfMelding,"VOM staat voor Vergunning, Ontheffing of Melding. Het betreft hier een melding of een aanvraag voor een vergunning of een ontheffing.",Class,,{44B26957-BAA4-41c2-ABBF-CC1AC91D30D6},,Veiligheid en Vergunningen,,,id-44b26957-baa4-41c2-abbf-cc1ac91d30d6,Data object,21022024-11:03:02,,,,,,,,
676,Vordering,,Class,,{341942C1-0F72-4e13-ADD1-235805BB81C0},,Veiligheid en Vergunningen,,,id-341942c1-0f72-4e13-add1-235805bb81c0,Data object,21022024-11:03:02,,,,,,,,
677,Vorderingregel,,Class,,{E2B83F97-FDFD-4876-9E66-23D79D4A4C03},,Veiligheid en Vergunningen,,,,,21022024-11:03:02,,,,,,,,
678,VTH-Melding,"Melding met betrekking tot Vergunningen, Toezicht en Handhaving",Class,,{E9AEF0A9-11BC-4d2a-BC48-FB77F04EF9A6},,Veiligheid en Vergunningen,,,id-e9aef0a9-11bc-4d2a-bc48-fb77f04ef9a6,Business object,21022024-11:03:02,,,,,,,,
679,VTHAanvraagOfMelding,"VTH staat voor Vergunning, Toezicht en Handhaving. Het betreft hier een melding of een aanvraag voor een vergunning of een melding voor Toezicht en/of Handhaving.",Class,,{EAC249B9-13F7-472b-A971-05ED32006F04},,Veiligheid en Vergunningen,,,id-eac249b9-13f7-472b-a971-05ed32006f04,Data object,21022024-11:03:02,,,,,,,,
680,VTHzaak,,Class,,{88AF7A2E-C508-464a-AD22-DD9B156D570D},,Veiligheid en Vergunningen,,,id-88af7a2e-c508-464a-ad22-dd9b156d570d,Data object,21022024-11:03:02,,,,,,,,
681,Waarneming,Handhavende taak in het kader van VTH,Class,,{DDC990BC-C026-4c98-BEE5-6692EA0C2515},,Veiligheid en Vergunningen,,,id-ddc990bc-c026-4c98-bee5-6692ea0c2515,Business object,21022024-11:03:02,,,,,,,,
682,WABOAanvraagOfMelding,Aanvraag of medling in het kader van de Wet algemene bepalingen omgevingsrecht (WABO),Class,,{192EA281-414F-4d8d-85D1-5C1B75224942},,Veiligheid en Vergunningen,,,id-192ea281-414f-4d8d-85d1-5c1b75224942,Data object,21022024-11:03:02,,,,,,,,
683,WoonfraudeAanvraagOfMelding,Melding of aanvraag van woonfraude,Class,,{5CE9E5F3-BA9A-47e4-A4C1-DE21E66E9F8E},,Veiligheid en Vergunningen,,,id-5ce9e5f3-ba9a-47e4-a4c1-de21e66e9f8e,Data object,21022024-11:03:02,,,,,,,,
684,WoonoverlastAanvraagOfMelding,Melding of aanvraag met betrekking tot Woonoverlast,Class,,{CB5BCFAA-01F3-468d-A5CE-4E08D3E4FFC2},,Veiligheid en Vergunningen,,,id-cb5bcfaa-01f3-468d-a5ce-4e08d3e4ffc2,Data object,21022024-11:03:02,,,,,,,,
685,Beoordelingsoort,,Enumeration,,{3B4D2D66-B801-42a8-A3FB-CC4A29FF8320},,Veiligheid en Vergunningen,,,id-3b4d2d66-b801-42a8-a3fb-cc4a29ff8320,Data object,21022024-11:03:02,,,,,,,,
686,Heffingsoort,,Enumeration,,{356C8F59-3721-46d0-BCD0-C17B0130035C},,Veiligheid en Vergunningen,,,id-356c8f59-3721-46d0-bcd0-c17b0130035c,Data object,21022024-11:03:02,,,,,,,,
687,StatusOpenbareActiviteit,,Enumeration,,{A29EE01A-118E-4599-BADD-35B9393A78F4},,Veiligheid en Vergunningen,,,id-a29ee01a-118e-4599-badd-35b9393a78f4,Data object,21022024-11:03:02,,,,,,,,
688,Categorie,Categorie waarop leveranciers zich voor de levering van personeel voor kunnen kwalificeren,Class,,{9EC6B40B-0C87-4453-B567-E0D3572F86AF},,Afval,,,id-9ec6b40b-0c87-4453-b567-e0d3572f86af,Data object,21022024-11:03:02,,,,,,,,
689,Container,Container voor het gescheiden inzamelen van huishoudelijke afvalstoffen dwz afvalstoffen afkomstig uit particuliere huishoudens behoudens voor zover het ingezamelde bestanddelen van die afvalstoffen betreft die zijn aangewezen als gevaarlijke afvalstoffen,Class,,{7D3D98F0-664C-4605-9D95-F68C88ECBA9A},,Afval,,,id-7d3d98f0-664c-4605-9d95-f68c88ecba9a,Business object,21022024-11:03:02,,,,,,,,
690,Containertype,Typologie van container,Class,,{0A7769C7-FE3E-45eb-A644-22E5CB207B42},,Afval,,,id-0a7769c7-fe3e-45eb-a644-22e5cb207b42,Data object,21022024-11:03:02,,,,,,,,
691,Fractie,"Onderdeel, deeltje",Class,,{80A7D18F-7C7E-4ee6-9F07-055559BCEF9F},,Afval,,,id-80a7d18f-7c7e-4ee6-9f07-055559bcef9f,Business object,21022024-11:03:02,,,,,,,,
692,Locatie,"Locaties die worden aangedaan tijdens het rijden van een route. Dit kunnen adressen zijn en/of GML-punten met een x- en y-coordinaat. Avalex hanteert op het moment van schrijven alleen adressen, ook voor de containers.",Class,,{7F4E17A3-0EC2-4bee-B4E0-BFA26D653EB9},,Afval,,,id-7f4e17a3-0ec2-4bee-b4e0-bfa26d653eb9,Data object,21022024-11:03:02,,,,,,,,
693,Melding,"De betekenisvolle formulering van een waargenomen feit, waaraan een waarde kan worden toegekend",Class,,{8A02DCF5-E568-4d45-96A2-FD4FB53F414C},,Afval,,,id-8a02dcf5-e568-4d45-96a2-fd4fb53f414c,Data object,21022024-11:03:02,,,,,,,,
694,Milieustraat,Een locatie die specifiek bestemd is voor het brengen van gescheiden huishoudelijk afval en grofvuil.,Class,,{1638F2AF-F1E8-4360-BA47-D975F2135168},,Afval,,,id-1638f2af-f1e8-4360-ba47-d975f2135168,Business object,21022024-11:03:02,,,,,,,,
695,Ophaalmoment,Een stop die een vuilniswagen maakt tijdens het doen van een rit. Bijgehouden wordt de gewichtstoename van de lading,Class,,{9079F098-1084-4484-ACCC-6C6C07043193},,Afval,,,id-9079f098-1084-4484-accc-6c6c07043193,Business object,21022024-11:03:02,,,,,,,,
696,Pas,,Class,,{F6D7A83B-30BC-44f4-91E2-74C04DCE87AE},,Afval,,,id-f6d7a83b-30bc-44f4-91e2-74c04dce87ae,Business object,21022024-11:03:02,,,,,,,,
697,Prijsafspraak,Overeenkomst tussen concurrenten met betrekking tot de prijs van goederen of diensten. ,Class,,{21BBA828-AAE0-4785-9E44-45C1B866C882},,Afval,,,id-21bba828-aae0-4785-9e44-45c1b866c882,Business object,21022024-11:03:02,,,,,,,,
698,Prijsregel,,Class,,{E79C6C20-3D05-49fb-96ED-105B5CD0ABA5},,Afval,,,id-e79c6c20-3d05-49fb-96ed-105b5cd0aba5,Data object,21022024-11:03:02,,,,,,,,
699,Rit,Verplaatsing van een wegvoertuig over een wegpad,Class,,{832DA9A0-0E64-4d41-8266-38418B095919},,Afval,,,id-832da9a0-0e64-4d41-8266-38418b095919,Business object,21022024-11:03:02,,,,,,,,
700,Route,"Routes die gereden worden om bepaalde fracties vuilnis op te halen. Routes gaan langs locaties, waar afhankelijk van de routesoort een containers, bepaalde plekken of adressen worden aangedaan.
<ul>
 <li>huis-aan-huis: er worden locaties met adressen aangedaan</li>
 <li>illegale dumping, grofvuil: er worden locaties aangedaan (evt met adres)</li>
 <li>containters: er worden locaties met containers aangedaan</li>
</ul>",Class,,{55A58838-3877-4e76-B5BF-26C68FAD463D},,Afval,,,id-55a58838-3877-4e76-b5bf-26c68fad463d,Business object,21022024-11:03:02,,,,,,,,
701,Storting,"Activiteit, inhoudende a. het zich ontdoen van stoffen ",Class,,{15910FE7-D323-45ff-AA7F-CE3C636CE953},,Afval,,,id-15910fe7-d323-45ff-aa7f-ce3c636ce953,Business object,21022024-11:03:02,,,,,,,,
702,Vuilniswagen,Een vrachtwagen die gebruikt wordt om afval in te zamelen bij bedrijven en huishoudens (huisvuil),Class,,{9A422266-783E-4f48-9B12-F442C1B22A45},,Afval,,,id-9a422266-783e-4f48-9b12-f442c1b22a45,Business object,21022024-11:03:02,,,,,,,,
703,Vulgraadmeting,Mate waarin een (afval)container gevuld is,Class,,{3650DB98-AC7B-46c0-A607-C54D69E38E42},,Afval,,,id-3650db98-ac7b-46c0-a607-c54d69e38e42,Business object,21022024-11:03:02,,,,,,,,
704,Routesoort,,Enumeration,,{0121B2BE-F262-4433-8AA5-49FC7866EF68},,Afval,,,id-0121b2be-f262-4433-8aa5-49fc7866ef68,Data object,21022024-11:03:02,,,,,,,,
705,Aansluitput,Type put met de functie aansluitleidingen aansluiten,Class,,{401EC4C0-809B-48F0-9646-0F646A8F1AE},,Beheer Openbare Ruimte,,,id-401ec4c0-809b-48f0-9646-0f646a8f1ae,Business object,21022024-11:03:02,,,,,,,,
706,Afvalbak,"Inzamelobject voor afval in de openbare ruimte dat handmatig kan worden leeggemaakt.
Toelichting: Inzamelobject voor afval in de openbare ruimte dat handmatig kan worden leeggemaakt.",Class,,{58EF1415-6ACB-412B-9C3E-E390BB2AE3B},,Beheer Openbare Ruimte,,,id-58ef1415-6acb-412b-9c3e-e390bb2ae3b,Business object,21022024-11:03:02,,,,,,,,
707,Bak,"Object met een permanent karakter dat dient om iets in te bergen of te verzamelen. (bron: definities.geostandaarden.nl)
Synoniemen: Bak",Class,,{6B54FE2F-9897-47DA-863C-5A931E89B2D},,Beheer Openbare Ruimte,,,id-6b54fe2f-9897-47da-863c-5a931e89b2d,Business object,21022024-11:03:02,,,,,,,,
708,Bank,"Aaneengesloten zitplaats voor verscheidene personen, bedoeld voor openbaar gebruik en geplaatst in de openbare ruimte (vnl. in parken, plantsoenen, bossen en langs wegen).",Class,,{83F95133-4D59-4B1F-B5DD-6055DA2C007},,Beheer Openbare Ruimte,,,id-83f95133-4d59-4b1f-b5dd-6055da2c007,Business object,21022024-11:03:02,,,,,,,,
709,Beheerobject,Verzamelobject - niveau 1,Class,,{E060DC30-E4F2-4794-A16E-7207032E250},,Beheer Openbare Ruimte,,,id-e060dc30-e4f2-4794-a16e-7207032e250,Business object,21022024-11:03:02,,,,,,,,
710,Bemalingsgebied,"Een rioleringsgebied waaruit het afvalwater door een gemaal wordt verwijderd.
Toelichting: Een rioleringsgebied waaruit het afvalwater door een gemaal wordt verwijderd",Class,,{A1EE11DF-4EEA-409A-8E43-F108DC0BF96},,Beheer Openbare Ruimte,,,id-a1ee11df-4eea-409a-8e43-f108dc0bf96,Business object,21022024-11:03:02,,,,,,,,
711,Bergingsbassin,"Een gesloten reservoir waarin het afvalwater tijdelijk wordt opgevangen
Synoniemen: Retentiebassin, bufferbassin",Class,,{55C683B9-3F66-4E21-B0C1-66E664837CA},,Beheer Openbare Ruimte,,,id-55c683b9-3f66-4e21-b0c1-66e664837ca,Business object,21022024-11:03:02,,,,,,,,
712,Boom,"Een houtachtig gewas (loofboom of conifeer) met een wortelgestel en een enkele, stevige, houtige stam, die zich boven de grond vertakt.
Toelichting: Een houtachtig gewas (loofboom of conifeer) met een wortelgestel en een enkele, stevige, houtige stam, die zich boven de grond vertakt.",Class,,{83A942F7-5291-42F0-AFB1-9A57D0FB2F1},,Beheer Openbare Ruimte,,,id-83a942f7-5291-42f0-afb1-9a57d0fb2f1,Business object,21022024-11:03:02,,,,,,,,
713,Bord,"Paneel waarop (statische) informatie wordt afgebeeld, verwoord in tekst, pictogram of code.",Class,,{40BD01ED-180A-4644-AB10-4C94C891A45},,Beheer Openbare Ruimte,,,id-40bd01ed-180a-4644-ab10-4c94c891a45,Business object,21022024-11:03:02,,,,,,,,
714,Bouwwerk,"Met de aarde verbonden duurzaam bouwwerk, dat niet valt onder de definities van een pand of kunstwerk  (bron: definities.geostandaarden.nl)",Class,,{FFA16BB2-FA5A-49F1-B3E8-794499B0278},,Beheer Openbare Ruimte,,,id-ffa16bb2-fa5a-49f1-b3e8-794499b0278,Business object,21022024-11:03:02,,,,,,,,
715,Brug,"Kunstwerk over een waterweg, watergang of waterloop, bestaande uit een brugdek gesteund door pijlers en/of landhoofden.",Class,,{B56B8C37-AA54-4266-B96B-C466946D1C3},,Beheer Openbare Ruimte,,,id-b56b8c37-aa54-4266-b96b-c466946d1c3,Business object,21022024-11:03:02,,,,,,,,
716,Drainageput,"Put welke toegang geeft naar een poreuze of geperforeerde buisleiding, aangebracht onder de grond om de afwatering van de grond te verbeteren.",Class,,{01343EF1-EF8E-4FB1-9A58-8E885304D55},,Beheer Openbare Ruimte,,,id-01343ef1-ef8e-4fb1-9a58-8e885304d55,Business object,21022024-11:03:02,,,,,,,,
717,Ecoduct,"Wildwissel in de vorm van een viaduct voor passages van dieren over een weg of spoorweg. IMGeo
Synoniemen: Natuurbrug, Faunabrug, Ecobrug, Ecopassage, Natuurpassage
Toelichting: Opheffen van barriÃ¨res en de migratie van fauna mogelijk maken tussen of binnen leefgebieden en populaties.",Class,,{812B8374-F08E-47F6-881D-309B7D23FD4},,Beheer Openbare Ruimte,,,id-812b8374-f08e-47f6-881d-309b7d23fd4,Business object,21022024-11:03:02,,,,,,,,
718,Fietsparkeervoorziening,Een duurzaam verankerd rek in de openbare ruimte voor het stallen van fietsen,Class,,{CA558CCA-4DF7-458A-B8BF-AEA0E428489},,Beheer Openbare Ruimte,,,id-ca558cca-4df7-458a-b8bf-aea0e428489,Business object,21022024-11:03:02,,,,,,,,
719,Filterput,Put met een filterconstructie voor het onttrekken van grondwater. Kan ook beschouwd worden als een soort drainagevoorziening.,Class,,{6E949D6F-0A40-4BB7-B655-5EF4B8BBA4D},,Beheer Openbare Ruimte,,,id-6e949d6f-0a40-4bb7-b655-5ef4b8bba4d,Business object,21022024-11:03:02,,,,,,,,
720,FunctioneelGebied,Begrensd en benoemd gebied dat door een functionele eenheid beschreven wordt.   (bron: definities.geostandaarden.nl),Class,,{43DD67FD-75F0-4FE0-90F0-DB49048F14C},,Beheer Openbare Ruimte,,,id-43dd67fd-75f0-4fe0-90f0-db49048f14c,Business object,21022024-11:03:02,,,,,,,,
721,Geluidsscherm,Een scheiding bedoeld om geluidshinder in de buitenlucht te verminderen. (IMGeo),Class,,{DD64F32C-3273-4E23-9A61-FCC8EC93977},,Beheer Openbare Ruimte,,,id-dd64f32c-3273-4e23-9a61-fcc8ec93977,Business object,21022024-11:03:02,,,,,,,,
722,Gemaal,Een constructie ten behoeve van het verplaatsen van waterÂ Â GWSW,Class,,{5D70E69A-2A35-4088-886E-32C0B07275C},,Beheer Openbare Ruimte,,,id-5d70e69a-2a35-4088-886e-32c0b07275c,Business object,21022024-11:03:02,,,,,,,,
723,Groenobject,"Kleinste functioneel onafhankelijk stukje van een terrein dat er binnen het objecttype Terrein van NEN 3610 wordt onderscheiden, met aaneengesloten vegetatie.",Class,,{B4935E75-46CA-414D-949D-30A8B801FD5},,Beheer Openbare Ruimte,,,id-b4935e75-46ca-414d-949d-30a8b801fd5,Business object,21022024-11:03:02,,,,,,,,
724,Infiltratieput,"Een put met waterdoorlatende wanden bestemd voor de inzameling van hemelwater, waarbij het hemelwater door middel van infiltratie door de wanden kan worden afgevoerd",Class,,{D9ACE9BA-F13C-4EEB-8DD8-73A7E0043DB},,Beheer Openbare Ruimte,,,id-d9ace9ba-f13c-4eeb-8dd8-73a7e0043db,Business object,21022024-11:03:02,,,,,,,,
725,Installatie,Samenhangend systeem dat een bepaald doel dient.,Class,,{A143A97F-28C5-4B56-90F8-4773481A034},,Beheer Openbare Ruimte,,,id-a143a97f-28c5-4b56-90f8-4773481a034,Business object,21022024-11:03:02,,,,,,,,
726,Kademuur,"Verticale wand ter scheiding van land en water, opgebouwd uit een muur van gemetselde stenen of gestort beton. (bron: definities.geostandaarden.nl)",Class,,{22C76A86-D969-464E-87CD-53466BD75FC},,Beheer Openbare Ruimte,,,id-22c76a86-d969-464e-87cd-53466bd75fc,Business object,21022024-11:03:02,,,,,,,,
727,Flyover,Kunstwerk in de vorm van een viaduct dat deel uitmaakt van een verkeersbaan en waarmee een verkeersstroom over twee of meer ongelijkvloerse verkeersstromen wordt geleid.,Class,,{12F592F4-8E38-49B7-8DEF-F9B84A874BB},,Beheer Openbare Ruimte,,,id-12f592f4-8e38-49b7-8def-f9b84a874bb,Business object,21022024-11:03:02,,,,,,,,
728,Kast,Object met een permanent karakter dat dient om iets in te bergen en te beschermen.,Class,,{E89ECEBE-796F-4CB7-9E9F-860EBC21B4B},,Beheer Openbare Ruimte,,,id-e89ecebe-796f-4cb7-9e9f-860ebc21b4b,Business object,21022024-11:03:02,,,,,,,,
729,Keermuur,"Muur die door vorm, gewicht en fundering zonder verankering de grond keert, vaak van beton met L-vormige doorsnede.  Een keermuur of keerwand is een stijf, grond- of waterkerend kunstwerk dat door een groot gewicht en een brede voet een grote standzekerheid kan bereiken. Een keermuur is meestal van gewapend beton, maar er kan ook ander materiaal gebruikt worden. (IMGeo)
Synoniemen: Keerwand, klip",Class,,{D629609F-088E-4504-99BB-C45F0EA633F},,Beheer Openbare Ruimte,,,id-d629609f-088e-4504-99bb-c45f0ea633f,Business object,21022024-11:03:02,,,,,,,,
730,Klimplant,"Plant met buigzame stengels die zich op diverse manieren aan muren, bomen of constructies hecht en zodoende omhoog klimt.
Toelichting: Plant met buigzame stengels die zich op diverse manieren aan muren, bomen of constructies hecht en zodoende omhoog klimt.",Class,,{ABB1E33A-C934-4123-98B0-2D52349E456},,Beheer Openbare Ruimte,,,id-abb1e33a-c934-4123-98b0-2d52349e456,Business object,21022024-11:03:02,,,,,,,,
731,Kolk,"Een reservoir bestemd voor de opvang van hemelwater afkomstig van erop aangesloten oppervlakken, het laten bezinken van in dit water meegevoerde bezinkbare stoffen en de afvoer van dit water naar een rioolstelsel of naar de ondergrond.
Synoniemen: Afvoerput",Class,,{E6AFE8F7-95A7-4A0C-A6E8-F6D2091FB8B},,Beheer Openbare Ruimte,,,id-e6afe8f7-95a7-4a0c-a6e8-f6d2091fb8b,Business object,21022024-11:03:02,,,,,,,,
