,naam,definitie,archimate-type,uml-type,gemma-guid,ggm-guid,bron,toelichting,toelichting,synoniemen,domein-iv3,domein-dcat,domein-gemma,datum-tijd-export
584,Aanvraag,"(officieel) verzoek, iets (officieel) vragen aan een bevoegde macht.",Data object,Class,id-2f2a3590-9b34-4ec5-b0ae-b487ed241155,{2F2A3590-9B34-4ec5-B0AE-B487ED241155},,,,,,,,25102023-07:53:00
585,Archief,De bewaarplaats van belangrijke gegevens die zijn vastgelegd in documentvorm alsook de verzameling van documenten die voor een bepaald doel vervaardigd zijn.,Business object,Class,id-e09e5b44-4d39-455a-b0a5-390a63ac0c43,{E09E5B44-4D39-455a-B0A5-390A63AC0C43},,,,,,,,25102023-07:53:00
586,Archiefcategorie,Typologie van een archief conform landelijke indeling,Data object,Class,id-66db38cc-932d-462c-9791-c60237ea9b7a,{66DB38CC-932D-462c-9791-C60237EA9B7A},,,,,,,,25102023-07:53:00
587,Archiefstuk,"Bijeengebrachte informatie, ongeacht het medium, die wordt gecreëerd, ontvangen en gearchiveerd door een bureau, een instelling, een organisatie of een individu met het oog op het nakomen van wettelijke verplichtingen of het uitvoeren van zakelijke transacties.(AAT)",Business object,Class,id-369e453b-4c3a-48dc-9619-c36232b339d9,{369E453B-4C3A-48dc-9619-C36232B339D9},,,,Archiefbescheiden,,,,25102023-07:53:00
588,Auteur,De persoon die verantwoordelijk is voor de inhoud van een (digitaal) document,Business object,Class,id-bcafbbcd-851e-4235-9d85-88ec71f2245b,{BCAFBBCD-851E-4235-9D85-88EC71F2245B},,,,,,,,25102023-07:53:00
589,Bezoeker,Een persoon die iemand of iets bezoekt.,Business object,Class,id-066c9c37-0faf-4239-8d7d-b7ebe42e4918,{066C9C37-0FAF-4239-8D7D-B7EBE42E4918},,,,,,,,25102023-07:53:00
590,Depot,Plaats waar iets bewaard wordt.,Business object,Class,id-604a6143-de7f-4950-b3d4-dfb88c7f4670,{604A6143-DE7F-4950-B3D4-DFB88C7F4670},,,,,,,,25102023-07:53:00
591,Digitaal Bestand,Bestand dat uitsluitend met behulp van besturingsprogrammatuur of toepassingsprogrammatuur geraadpleegd kunnen worden,Data object,Class,id-fefe9dbe-921f-4cc4-99c5-972a9c5f4c6e,{FEFE9DBE-921F-4cc4-99C5-972A9C5F4C6E},,,,,,,,25102023-07:53:00
592,Indeling,Onderwerpen groeperen in samenhangende categorieën.,Data object,Class,id-13119dec-d451-4bec-bb37-7b1944acca9d,{13119DEC-D451-4bec-BB37-7B1944ACCA9D},,,,Archiefindeling,,,,25102023-07:53:00
593,Index,,Data object,Class,id-c45e0d5d-3b2f-40a7-b12c-b6e910c516fa,{C45E0D5D-3B2F-40a7-B12C-B6E910C516FA},,,,,,,,25102023-07:53:00
594,Kast,Object met een permanent karakter dat dient om iets in te bergen en te beschermen.,Data object,Class,id-ca844994-4aae-417f-82a3-31ca5432237a,{CA844994-4AAE-417f-82A3-31CA5432237A},,,,,,,,25102023-07:53:00
595,Nadere Toegang,"De bevoegdheid om gegevens te raadplegen, bepaalde plaatsen te betreden of een bepaalde taak uit te oefenen.",Business object,Class,id-7a080605-07c5-4947-9b35-bc6ebe2041fa,{7A080605-07C5-4947-9B35-BC6EBE2041FA},,,,,,,,25102023-07:53:00
596,Ordeningsschema,Ordening om archief en collecties beter vindbaar en bruikbaar voor betrokkenen.,Data object,Class,id-b61986a2-b8e7-4e69-ad55-e61771fdeeb4,{B61986A2-B8E7-4e69-AD55-E61771FDEEB4},,,,,,,,25102023-07:53:00
597,Plank,"Deel, plaat; stuk hout breder dan het dik is en langer dan breed.",Data object,Class,id-d9693c25-0f66-4504-be2b-4bbf66071026,{D9693C25-0F66-4504-BE2B-4BBF66071026},,,,,,,,25102023-07:53:00
598,Rechthebbende,Een rechthebbende is iemand die rechten heeft op een goed.,Business object,Class,id-9ae5bce3-ad6d-4241-9651-823400e3745f,{9AE5BCE3-AD6D-4241-9651-823400E3745F},,,,,,,,25102023-07:53:00
599,Stelling,"Een systeem om goederen op te slaan die worden vervoerd en opgeslagen op pallets, in bundels of per stuk.(Wikipedia)",Data object,Class,id-78da1b42-4af8-4650-81a0-7f2c3a450b3d,{78DA1B42-4AF8-4650-81A0-7F2C3A450B3D},,,,,,,,25102023-07:53:00
600,Uitgever,Iemand die iets op de markt brengt; iemand die iets uitgeeft,Business object,Class,id-59cf7225-3d61-42e2-a399-7eb13450d97d,{59CF7225-3D61-42e2-A399-7EB13450D97D},,,,,,,,25102023-07:53:00
601,Vindplaats,Een plek waar men iets gevonden heeft.,Data object,Class,id-d7947186-4317-407b-a456-41df5187e810,{D7947186-4317-407b-A456-41DF5187E810},,,,,,,,25102023-07:53:00
602,Erfgoed Object,Uit het verleden geërfde materiële en immateriële objecten ,Business object,Class,id-71a5c565-c2cc-495f-910a-76c199c6af0e,{71A5C565-C2CC-495f-910A-76C199C6AF0E},,,"In de loop van de tijd tot stand gebracht door de mens of ontstaan uit de wisselwerking tussen mens en omgeving, die mensen, onafhankelijk van het bezit ervan, identificeren als een weerspiegeling en uitdrukking van zich voortdurend ontwikkelende waarden, overtuigingen, kennis en tradities, en die aan hen en toekomstige generaties een referentiekader bieden.",,,,,25102023-07:53:00
603,Historisch Persoon ,Natuurlijk persoon waarvan informatie beschikbaar is uit het verleden.,Business object,Class,id-3bbb3264-592a-4d8c-a741-c2a3c38e3932,{3BBB3264-592A-4d8c-A741-C2A3C38E3932},,,,,,,,25102023-07:53:00
604,Historische Rol,Rol waarvan informatie beschikbaar is uit het verleden.,Business object,Class,id-4a1697b7-534b-4dc2-a5a2-8c13e7da24b2,{4A1697B7-534B-4dc2-A5A2-8C13E7DA24B2},,,,,,,,25102023-07:53:00
605,ObjectClassificatie,"Systematische identificatie en ordening van objecten in categorieën overeenkomstig logisch gestructureerde conventies, methoden en procedureregels weergegeven in een classificatiesysteem.",Data object,Class,id-65792171-62fa-4c35-930a-8b9c999adc14,{65792171-62FA-4c35-930A-8B9C999ADC14},,,,,,,,25102023-07:53:00
606,Ambacht,Beroep waarbij een handwerker met gereedschap eindproducten maakt.,Business object,Class,id-54944273-f312-44b2-a78d-43488f915429,{54944273-F312-44b2-A78D-43488F915429},,,,,,,,25102023-07:53:00
607,Beschermde Status,"Status van de bescherming van een monument. Een monument / erfgoed is een overblijfsel van kunst, cultuur, architectuur of nijverheid dat van algemeen belang wordt geacht vanwege de historische, volkskundige, artistieke, wetenschappelijke, industrieel-archeologische of andere sociaal-culturele waarde. Vormen van monument / erfgoed met de status rijks- provinciaal- of gemeentelijke monument / erfgoed zijn beschermd op grond van een besluit van respectievelijk het Ministerie OCW, de provincie of de gemeente,",Business object,Class,id-32c02923-ee3a-4553-b94b-31e0c273a829,{32C02923-EE3A-4553-B94B-31E0C273A829},,,,,,,,25102023-07:53:00
608,Bouwactiviteit,Het bouwen van een bouwwerk.,Business object,Class,id-4ad539ec-a308-43da-b025-17a1647303f3,{4AD539EC-A308-43da-B025-17A1647303F3},,,,,,,,25102023-07:53:00
609,Bouwstijl,Trant van bouwen met bepaalde kenmerken in een bepaalde periode. In de betrokken tijdperken waren het geen levende voorstellingen; het zijn later geformuleerde (generaliserende) geschiedkundige constructies. Doelbewust komt deze tendens op sedert c. 1830. (Haslinghuis),Business object,Class,id-8c0888c9-7b2e-4fcb-aeff-e1733875cdca,{8C0888C9-7B2E-4fcb-AEFF-E1733875CDCA},,,,,,,,25102023-07:53:00
610,Bouwtype,Typering van een bouwstijl,Data object,Class,id-5e9dafbb-c9b5-4706-a43d-07ad4979ded4,{5E9DAFBB-C9B5-4706-A43D-07AD4979DED4},,,,,,,,25102023-07:53:00
611,Oorspronkelijke Functie,De functie van een object na bouw of oplevering,Data object,Class,id-49993ef9-ed8b-49e0-b8f7-fc7c8c28669d,{49993EF9-ED8B-49e0-B8F7-FC7C8C28669D},,,,,,,,25102023-07:53:00
612,TypeMonument,,Data object,Enumeration,id-5c808ac9-cb09-4f4d-813e-821829856ba8,{5C808AC9-CB09-4f4d-813E-821829856BA8},,,,,,,,25102023-07:53:00
613,Activiteit,"Ieder menselijk handelen waarbij, of ieder menselijk nalaten waardoor een verandering of effect in de (fysieke) leefomgeving wordt of kan worden bewerkstelligd. ",Business object,Class,id-a1c60f39-3074-4d1c-a37d-5f431f54df92,{A1C60F39-3074-4d1c-A37D-5F431F54DF92},,,"Bijvoorbeeld: het lozen van afvalwater, het bouwen van hoogbouw, het exploiteren van een jachthaven. Het objecttype activiteit is een typering van alle activiteiten die bijvoorbeeld een initiatiefnemer kan uitvoeren in de leefomgeving. Er wordt geen specifieke activiteit bedoeld die een specifieke initiatiefnemer voornemens is om uit te voeren, maar het type activiteit waarover regels opgesteld zijn.",,,,,25102023-07:53:00
614,Activiteitsoort,Typering van een activiteit,Data object,Class,id-d77ab8cf-e4b1-49fd-be78-fe358ff76f13,{D77AB8CF-E4B1-49fd-BE78-FE358FF76F13},,,,,,,,25102023-07:53:00
615,Balieverkoop,Verkoop aan de balie,Business object,Class,id-ea2d32a2-5ed5-45c8-ac33-57c35981b3bc,{EA2D32A2-5ED5-45c8-AC33-57C35981B3BC},,,,,,,,25102023-07:53:00
616,Balieverkoop Entreekaart,Verkoop van een entreekaart aan de balie,Business object,Class,id-90e24064-ebb7-4ffc-9640-f7c31678899f,{90E24064-EBB7-4ffc-9640-F7C31678899F},,,,,,,,25102023-07:53:00
617,Belanghebbende,Een persoon wiens belang rechtstreeks bij een besluit is betrokken.,Business object,Class,id-576642ba-9af9-42fc-831a-f9d3138f20fc,{576642BA-9AF9-42fc-831A-F9D3138F20FC},,,,,,,,25102023-07:53:00
618,Belangtype,Sort van belang,Data object,Class,id-3f7bcce5-7292-40d6-a4eb-21f7b9f25236,{3F7BCCE5-7292-40d6-A4EB-21F7B9F25236},,,,,,,,25102023-07:53:00
619,Bruikleen,Lening voor tijdelijk gebruik,Business object,Class,id-452312fd-05fb-4abc-a48b-c605f7e3e193,{452312FD-05FB-4abc-A48B-C605F7E3E193},,,,,,,,25102023-07:53:00
620,Collectie,Een verzameling van verworven voorwerpen die is samengesteld op grond van vastgestelde criteria.,Business object,Class,id-6dc28a18-df54-4b92-a592-5f717935ca67,{6DC28A18-DF54-4b92-A592-5F717935CA67},,,,,,,,25102023-07:53:00
621,Doelgroep,"Een groep mensen of klanten die een bedrijf of organisatie wil benaderen om een product, dienst of informatie onder de aandacht te brengen",Data object,Class,id-0598561f-667e-4926-9bf5-66a928358e9f,{0598561F-667E-4926-9BF5-66A928358E9F},,,,,,,,25102023-07:53:00
622,Entreekaart,Bewijs van toegang tot een gebouw of voorstelling,Business object,Class,id-e46cb962-a2bc-4656-a0c1-d7dbcca0c528,{E46CB962-A2BC-4656-A0C1-D7DBCCA0C528},,,,Toegangsbewijs,,,,25102023-07:53:00
623,Factuur,Schriftelijke rekening of nota voor de geleverde zaken of verrichte diensten.,Data object,Class,id-a6b99e10-90ba-4869-951e-f802062ed0cd,{A6B99E10-90BA-4869-951E-F802062ED0CD},,,,,,,,25102023-07:53:00
624,Incident,Niet-gepland(e) gebeurtenis die of voorval dat tot schade of verlies leidt,Data object,Class,id-ce85a5e9-ad75-40e7-8ebf-a484e4cbeedc,{CE85A5E9-AD75-40e7-8EBF-A484E4CBEEDC},,,,,,,,25102023-07:53:00
625,Lener,"Iemand die iets te leen krijgt, met name iemand die boeken, digitale bestanden of apparatuur leent bij een museum, bibliotheek, mediatheek of een andere uitleeninstantie",Business object,Class,id-68c42eea-6985-483e-99e6-e0f1fb71d622,{68C42EEA-6985-483e-99E6-E0F1FB71D622},,,,,,,,25102023-07:53:00
626,Mailing,Per post verstuurde inhoud,Data object,Class,id-48bcf2c2-609c-4e4c-991e-8bda80e0c7c7,{48BCF2C2-609C-4e4c-991E-8BDA80E0C7C7},,,,,,,,25102023-07:53:00
627,Museumobject,"Beschrijving van een fenomeen in de werkelijkheid met een zekere cultuurhistorische waarde die deel uitmaakt van de culthuurhistorisch object index. Een museum object kan gedifiniëerd worden als een object met betrekking tot gebouwd, archeologisch, roerend of cultuurlandschappelijk erfgoed. Denk hierbij bijvoorbeeld aan een gebouwd of archeologisch rijksmonument, een schilderij of een beschermd stads- of dorpsgezicht.",Business object,Class,id-bbcf9dbe-70ad-431c-b698-7f0d69d07050,{BBCF9DBE-70AD-431c-B698-7F0D69D07050},,,,,,,,25102023-07:53:00
628,Museumrelatie,Betrekking waarin het museum en personen tot elkaar staan,Data object,Class,id-c73389b7-7bcd-4496-888b-6abee9de01fb,{C73389B7-7BCD-4496-888B-6ABEE9DE01FB},,,,,,,,25102023-07:53:00
629,Omzetgroep,"Artikelen worden gebruikt om omzet te registreren in de shop, de horeca of elders. De omzet wordt vervolgens getotaliseerd op rapportages. Om de artikelen te groeperen moet ieder artikel tot een omzetgroep behoren.",Data object,Class,id-2a7d73d7-87ea-4b61-88bb-f061ddbf52d9,{2A7D73D7-87EA-4b61-88BB-F061DDBF52D9},,,,,,,,25102023-07:53:00
630,Prijs,De te betalen hoeveelheid geld,Business object,Class,id-bf7bab5f-7025-4792-8288-47f5b1c53e95,{BF7BAB5F-7025-4792-8288-47F5B1C53E95},,,,,,,,25102023-07:53:00
631,Product,Het resultaat van een proces dat in het economisch verkeer een waarde bezit.,Data object,Class,id-ff566c6b-077b-4914-8af7-40eb1edd388a,{FF566C6B-077B-4914-8AF7-40EB1EDD388A},,,,,,,,25102023-07:53:00
632,Productgroep,Groepering van producten,Data object,Class,id-42eba101-3e51-46d5-a234-ec7ba991d3af,{42EBA101-3E51-46d5-A234-EC7BA991D3AF},,,,,,,,25102023-07:53:00
633,Productie-eenheid,"Een (deel van een) productiemiddel, dat zelfstandig (ofwel onafhankelijk van de andere delen van het desbetreffende productiemiddel) kan worden ingezet.",Business object,Class,id-d3ef17c3-8100-4a61-9e67-f20924c15cea,{D3EF17C3-8100-4a61-9E67-F20924C15CEA},,,,,,,,25102023-07:53:00
634,Programma,"Een tijdelijke, flexibele organisatiestructuur, die is opgezet om de implementatie van een verzameling met elkaar samenhangende projecten en activiteiten te coördineren, te sturen en te controleren teneinde te zorgen voor de realisatie van de eindresultaten en benefits die zijn gerelateerd aan de strategische doelstellingen van de organisatie.",Data object,Class,id-3b84d5f0-fca3-47a5-b90c-f0834dad6ebd,{3B84D5F0-FCA3-47a5-B90C-F0834DAD6EBD},,,,,,,,25102023-07:53:00
635,Programmasoort,Typering van een programma,Data object,Class,id-43ef5733-b976-4f21-9906-5349fd861bb5,{43EF5733-B976-4f21-9906-5349FD861BB5},,,,,,,,25102023-07:53:00
636,Reservering,"Het vooraf bespreken van een plaats in een openbare gelegenheid, vervoermiddel, restaurant e.d.",Business object,Class,id-11ab7925-5c96-4615-92f6-4055935221a0,{11AB7925-5C96-4615-92F6-4055935221A0},,,,,,,,25102023-07:53:00
637,Rol,"Een samenhangende set van taken, bevoegdheden en verantwoordelijkheden van een gebruiker.",Business object,Class,id-78c6eb53-77eb-4e9a-b012-e9cd989bdd06,{78C6EB53-77EB-4e9a-B012-E9CD989BDD06},,,,Gebruikersrol,,,,25102023-07:53:00
638,Rondleiding,Bezichtiging met toelichting,Business object,Class,id-2ee54c3d-0d8b-440e-a4a4-031273313901,{2EE54C3D-0D8B-440e-A4A4-031273313901},,,,,,,,25102023-07:53:00
639,Samensteller,"Iemand die stukken informatie samenbrengt in tentoonstelingen, presentaties en naslagwerken.",Business object,Class,id-e5566af6-3d43-4b2f-b658-f67f6c1c511d,{E5566AF6-3D43-4b2f-B658-F67F6C1C511D},,,,,,,,25102023-07:53:00
640,Standplaats,"vanaf een vaste locatie te koop aanbieden, verkopen of afleveren van goederen of aanbieden van diensten, gebruikmakend van fysieke middelen zoals een kraam, een wagen of een tafel",Business object,Class,id-98f3132e-f97a-4f49-b4f5-28618bb693f8,{98F3132E-F97A-4f49-B4F5-28618BB693F8},,,,,,,,25102023-07:53:00
641,Tentoonstelling,Een uitstalling van voorwerpen om door het grote publiek bekeken te worden.,Business object,Class,id-069c9894-5e07-4c95-ac28-eb4a5ebfd165,{069C9894-5E07-4c95-AC28-EB4A5EBFD165},,,,,,,,25102023-07:53:00
642,Voorziening,Middel om services/maatregelen in te vullen.,Data object,Class,id-8d3666e3-f2da-4cba-bf67-efed9aad97cc,{8D3666E3-F2DA-4cba-BF67-EFED9AAD97CC},,,,,,,,25102023-07:53:00
643,Winkelverkoopgroep,Groepering van winkelverkopen,Business object,Class,id-ce76218e-e56c-4c15-a29b-5eb14b7e084f,{CE76218E-E56C-4c15-A29B-5EB14B7E084F},,,,,,,,25102023-07:53:00
644,Winkelvoorraaditem,Onderdeel in de winkelvoorraad,Data object,Class,id-9d19bc40-5eed-408d-afa3-7c16f8e7e65f,{9D19BC40-5EED-408d-AFA3-7C16F8E7E65F},,,,,,,,25102023-07:53:00
645,Zaal,Grote ruimte in een gebouw,Data object,Class,id-6850bc5e-444e-4d33-a8a7-9b345502e275,{6850BC5E-444E-4d33-A8A7-9B345502E275},,,,,,,,25102023-07:53:00
646,Aantal,Een onbepaalde maar telbare hoeveelheid,Data object,Class,id-e8baadc6-abb5-4586-8e4b-f1689caea1a1,{E8BAADC6-ABB5-4586-8E4B-F1689CAEA1A1},,,,,,,,25102023-07:53:00
647,Belijning,"Op of in het oppervlak van de verharding aangebrachte tekens ter geleiding, waarschuwing, regeling of informatie van het verkeer",Business object,Class,id-9e01ad8b-d856-4a58-9ce1-06c70f628350,{9E01AD8B-D856-4a58-9CE1-06C70F628350},,,,,,,,25102023-07:53:00
648,Bezetting,Aantal deelnemers aan een activiteit,Business object,Class,id-d9f56210-bf72-42e4-a1bc-ad7f683d55a0,{D9F56210-BF72-42e4-A1BC-AD7F683D55A0},,,,,,,,25102023-07:53:00
649,Binnenlocatie,Locatie binnen een gebouw,Business object,Class,id-6508657d-7c3f-4261-b647-5d3b077a20f9,{6508657D-7C3F-4261-B647-5D3B077A20F9},,,,,,,,25102023-07:53:00
650,Onderhoudskosten,"Kosten voor het onderhoud van iemand of iets, hetzij om te voorzien in de levensbehoeften van personen, hetzij voor de instandhouding en verzorging van zaken.",Business object,Class,id-5c8f7563-d1ff-4622-8565-f48a1bcab9e3,{5C8F7563-D1FF-4622-8565-F48A1BCAB9E3},,,,,,,,25102023-07:53:00
651,Sport,Een fysieke bezigheid met vaste regels en waarbij vaak sprake is van competitieverband. Sporten kunnen ook recreatief beoefend worden.,Business object,Class,id-567576eb-3ce1-43dd-8bd4-58310c3da04b,{567576EB-3CE1-43dd-8BD4-58310C3DA04B},,,,,,,,25102023-07:53:00
652,Sportlocatie,Locatie waar de betreffende sport plaatsvindt,Business object,Class,id-be5e10d0-fd83-4b0a-b5d2-4a7ee6b9c53b,{BE5E10D0-FD83-4b0a-B5D2-4A7EE6B9C53B},,,,,,,,25102023-07:53:00
653,Sportmateriaal,Materieel om sport mee te beoefenen of ter odnersteuning van de sportuitvoering.,Business object,Class,id-5b64a5f8-64b5-4d1b-bedd-486ed2c2c493,{5B64A5F8-64B5-4d1b-BEDD-486ED2C2C493},,,,,,,,25102023-07:53:00
654,Sportpark,"Geheel van terreinen, gebouwen en voorzieningen voor verschillende takken van sport.",Business object,Class,id-fe1a2ef2-44fa-46fa-a583-7bab858e17fd,{FE1A2EF2-44FA-46fa-A583-7BAB858E17FD},,,,Sportterrein,,,,25102023-07:53:00
655,Sportvereniging,Organisatievorm waarin sport bedreven kan worden,Business object,Class,id-852ad372-b353-49c2-a4e7-f87d8aa96ad7,{852AD372-B353-49c2-A4E7-F87D8AA96AD7},,,,,,,,25102023-07:53:00
656,Veld,Een stuk land dat speciaal voor het bedrijven van een veldsport gereedgemaakt is,Business object,Class,id-d1889096-cc76-48a8-a9df-8151fff1e0ac,{D1889096-CC76-48a8-A9DF-8151FFF1E0AC},,,,,,,,25102023-07:53:00
657,Activiteit,"Ieder menselijk handelen waarbij, of ieder menselijk nalaten waardoor een verandering of effect in de (fysieke) leefomgeving wordt of kan worden bewerkstelligd. ",Data object,Class,id-9547bc67-7488-4d9a-b651-2b69a62d789f,{9547BC67-7488-4d9a-B651-2B69A62D789F},,,,,,,,25102023-07:53:00
658,AOMstatus,,Data object,Class,id-fdeb42b6-5d93-46bf-9b5c-10f42ba4ac26,{FDEB42B6-5D93-46bf-9B5C-10F42BA4AC26},,,,,,,,25102023-07:53:00
659,Bevinding,,Data object,Class,id-ed0d0224-0a30-435b-ab25-87fda8df4078,{ED0D0224-0A30-435b-AB25-87FDA8DF4078},,,,,,,,25102023-07:53:00
660,BOA,Een buitengewoon opsporingsambtenaar (boa) is een ambtenaar met een specifieke opsporingsbevoegdheid.,Business object,Class,id-90b2a249-8d88-4a14-979f-672223d98e8c,{90B2A249-8D88-4a14-979F-672223D98E8C},,,,,,,,25102023-07:53:00
661,Combibon,Arjen deze  is voor jou,Business object,Class,id-43d57bb8-c2e4-4b5a-a41c-c5cec9d3877d,{43D57BB8-C2E4-4b5a-A41C-C5CEC9D3877D},,,,,,,,25102023-07:53:00
662,Fietsregistratie,Adminstreren van fietsen,Business object,Class,id-ff9a4a36-6674-4590-bc33-7b6dc5256490,{FF9A4A36-6674-4590-BC33-7B6DC5256490},,,,,,,,25102023-07:53:00
663,Grondslag,,Data object,Class,id-94e2b19a-6942-4164-8a52-3c0bbde45808,{94E2B19A-6942-4164-8A52-3C0BBDE45808},,,,,,,,25102023-07:53:00
664,Heffinggrondslag,"De maatstaf waarop een belasting is gebaseerd, het bedrag op basis waarvan een bepaalde belasting wordt geheven of de premie voor sociale zekerheid wordt vastgesteld.",Business object,Class,id-3d2d5426-653c-485c-a99c-8ad933e76d78,{3D2D5426-653C-485c-A99C-8AD933E76D78},,,,,,,,25102023-07:53:00
665,Heffingsverordening,,Business object,Class,id-c29ccd49-04e2-44b4-a6b0-ad8b10552628,{C29CCD49-04E2-44b4-A6B0-AD8B10552628},,,,,,,,25102023-07:53:00
666,Indiener,Persoon die meldiing of aanvraag doet,Data object,Class,id-e9ad325a-49cf-48a6-aa9e-7fb57e03e414,{E9AD325A-49CF-48a6-AA9E-7FB57E03E414},,,,,,,,25102023-07:53:00
667,Inspectie,"het inwinnen, verwerken en interpreteren van informatie met het doel om de momentane toestand van de boezemkade vast te stellen.",Business object,Class,id-f73901fc-a78e-486f-b6c6-74cfcbe26cab,{F73901FC-A78E-486f-B6C6-74CFCBE26CAB},,,,,,,,25102023-07:53:00
668,Kosten,,Data object,Class,id-0e4a8f94-ed08-43dc-9f78-c9dd17d34690,{0E4A8F94-ED08-43dc-9F78-C9DD17D34690},,,,,,,,25102023-07:53:00
669,Leges_Grondslag,,Data object,Class,id-7f9392e5-6e43-4880-af14-819e32a86204,{7F9392E5-6E43-4880-AF14-819E32A86204},,,,,,,,25102023-07:53:00
670,Ligplaatsontheffing,Tijdelijke toestemming voor het innemen van een ligplaats op een locatie in een gebied met een verbod op ligplaatsen.,Business object,Class,id-872a0342-ea75-418e-9455-e51875bfd771,{872A0342-EA75-418e-9455-E51875BFD771},,,,,,,,25102023-07:53:00
671,MORAanvraagOfMelding,,Data object,Class,id-80f23226-8dd8-4926-b8f1-f2a3c01a29bf,{80F23226-8DD8-4926-B8F1-F2A3C01A29BF},,,,,,,,25102023-07:53:00
