nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-synoniemen,GGM-guid,GGM-bron,domein-iv3,domein-dcat,domein-gemma,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-synoniemen,GEMMA-bron,GEMMA-URL,GEMMA-alternate-name,GEMMA-guid,GEMMA-type,datum-tijd-export,GGM-toelichting
955,enum_SoortVoeg,,Enumeration,,{{6B82C920-F901-4B5B-ADF3-22484BEA10A4}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
956,enum_SpeelterreinLeeftijdDoelgroep,,Enumeration,,{{ACE7A70E-3776-4953-8068-9A01C1988678}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
957,enum_SpeeltoestelToestelonderdeel,,Enumeration,,{{E02BE5A5-6D2B-414A-A19F-D4BC1E1B84C3}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
958,enum_SportterreinTypeSport,,Enumeration,,{{8395EBFE-DBDF-4DF4-9387-F7405B4FB57E}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
959,enum_Stamdiameterklasse,,Enumeration,,{{C3BFA45D-09B5-47AE-ADFF-E2C9E59BF8C9}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
960,enum_Status,,Enumeration,,{{4E721262-E6E2-41DF-BB99-0B6693E32435}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
961,enum_TakvrijeStam,,Enumeration,,{{86B451A6-D298-41B0-BCE8-44D49F1F4B2B}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
962,enum_Taludsteilte,,Enumeration,,{{5E43C774-B9BA-4D3C-B99A-D2A25ECE7DDC}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
963,enum_Toestelgroep,,Enumeration,,{{25BDB9BC-85ED-493F-A3CD-B559FFFA5133}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
964,enum_Type,,Enumeration,,{{E3E112B3-E46F-45C4-B2C9-B152E6F805A1}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
965,enum_TypeAfdekking,,Enumeration,,{{B7F5D805-0F2B-4F2D-85F7-A04ED56694DB}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
966,enum_TypeAsbesthoudend,,Enumeration,,{{816AE838-8053-42AB-8CE7-6A915D8D9574}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
967,enum_TypeBediening,,Enumeration,,{{B8349648-76E8-4AB3-B635-D81FDF7F667E}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
968,enum_TypeBeheerder,,Enumeration,,{{9A7155E5-6275-48DE-97AF-E5E4267B639C}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
969,enum_TypeBeheerderPlus,,Enumeration,,{{440460ED-D075-48FC-895F-E02487BD7176}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
970,enum_TypeBeschermingsstatus,,Enumeration,,{{C0AC7E52-057E-4236-A8C0-80BF57B85FE4}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
971,enum_TypeBewerking,,Enumeration,,{{4293C242-FEAE-4C59-B183-7F2F18AD5890}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
972,enum_TypeBouwdeel,,Enumeration,,{{8270E1FB-A136-4F66-8264-FAB907866E2B}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
973,enum_TypeBovenkantKademuur,,Enumeration,,{{D9901622-F897-44E4-A577-56E09ED55873}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
974,enum_TypeCommunicatie,,Enumeration,,{{89CD23DC-FE90-4F1C-B488-D3A1A9DF7208}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
975,enum_TypeConstructie,,Enumeration,,{{7A84CB53-2A1A-4642-8728-1A355B7E3A5E}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
976,enum_TypeDeurbediening,,Enumeration,,{{44604AB1-949D-4D6B-9CEC-5E5D1B19D35A}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
977,enum_TypeEigenaar,,Enumeration,,{{359BC182-DA82-4ECE-A924-60F71AB10CCD}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
978,enum_TypeEigenaarPlus,,Enumeration,,{{39484B75-C7F8-4FEC-9348-B668821A4B1D}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
979,enum_TypeElement,,Enumeration,,{{10DF6A73-C95E-4885-AB58-1B89FEBA4BA0}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
980,enum_TypeFundering,,Enumeration,,{{E80D87B7-37EB-47BE-B75E-AA194DC08E07}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
981,enum_TypeLigging,,Enumeration,,{{6DCEFF95-3039-439A-88CC-19E3BEF049EF}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
982,enum_TypeMantel,,Enumeration,,{{DA3D97D3-2619-435F-94B6-A36EFB0A3FDE}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
983,enum_TypeMonument,,Enumeration,,{{AE07CDDB-007F-4332-BC88-5607C1607A6C}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
984,enum_TypeNivelleerschijf,,Enumeration,,{{35969A2D-E64B-4F6E-AA03-E90A69FAE647}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
985,enum_TypeOmgevingsrisicoklasse,,Enumeration,,{{437806C5-6D08-4163-A837-4AD221FD0483}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
986,enum_TypeOnderdeelMetPomp,,Enumeration,,{{00B2C7D6-987C-4DD3-8573-FDC91CB626DE}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
987,enum_TypePlus,,Enumeration,,{{703DCAF1-98C7-4511-BF73-1A081538179C}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
988,enum_TypeSlot,,Enumeration,,{{DFA054FF-C728-4128-B740-94752873016B}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
989,enum_TypeStandplaats,,Enumeration,,{{785319CE-C818-447C-8406-FB80EFFA91B3}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
990,enum_TypeStandplaatsPlus,,Enumeration,,{{B9E554C7-D18C-4B9F-AC74-AD3990646868}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
991,enum_TypeTeerhoudend,,Enumeration,,{{660D5A96-5739-41CA-AC8F-A97CCEBA4CFA}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
992,enum_TypeVaarwater,,Enumeration,,{{14089940-6266-4321-B06B-6E1153502578}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
993,enum_TypeVermeerderingsvorm,,Enumeration,,{{06BDE296-32E0-41AA-AE73-D8CB32B03E60}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
994,enum_TypeVoeg,,Enumeration,,{{BD2B5B0B-95A4-4925-BD90-87A9C8E92F0A}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
995,enum_TypeVoegvulling,,Enumeration,,{{BF68E5D3-1273-438D-AAE9-58C2B3523126}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
996,enum_TypeWaaier,,Enumeration,,{{011D7F72-4DE3-4A83-B3BA-9865BA836986}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
997,enum_TypeWaterplant,,Enumeration,,{{F5EC227C-2CA6-4688-99A9-6453CF0023CC}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
998,enum_Vegen,,Enumeration,,{{EC2C7B91-3D05-489F-859A-9BD8C03724DA}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
999,enum_Verbindingstype,,Enumeration,,{{7FDFE0D5-EE2F-414A-865D-9E3D4C87F015}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1000,enum_VerhardingsobjectWegfunctie,,Enumeration,,{{06D4FACD-7071-44E2-8E89-37BCFDD1FDB6}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1001,enum_Vorm,,Enumeration,,{{51A5B972-7AC6-4873-9AFD-E6B09B592B1C}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1002,enum_VrijeDoorrijhoogte,,Enumeration,,{{481B5194-9D15-4BC2-A1AC-E681114FEBE7}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1003,enum_VrijeTakval,,Enumeration,,{{C7DA7CF4-EA1F-4F4D-8FD5-B3BD8A2147FD}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1004,enum_VulmateriaalKunstgras,,Enumeration,,{{37EDDC7C-967E-480F-9E38-27AD291980AE}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1005,enum_Waterdoorlatendheid,,Enumeration,,{{DE774AB1-14E7-43D3-BC6D-3459E3893455}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1006,enum_WegasTypeRoute,,Enumeration,,{{8DDF992F-061F-470E-B8D2-4B267EE089EB}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1007,enum_WegcategorieDV,,Enumeration,,{{470C2B90-3229-446B-9688-CC0FE2CCE6B4}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1008,enum_WegtypeBestaand,,Enumeration,,{{80CA81D5-3866-4629-80E9-0F710F0D152A}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1009,enum_Zettingsgevoeligheid,,Enumeration,,{{B8CA4620-629B-40C4-BB25-91239DA3CD93}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1010,enum_ZettingsgevoeligheidPlus,,Enumeration,,{{1631F6D1-087F-46AC-83BC-C3E5C5F50DAD}},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1011,CROW-Kwaliteitsniveaus,,Enumeration,,{503ACC2A-C721-4058-A44A-13126A0FC2DA},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
1012,Energielabel,,Enumeration,,{CC21861B-1CE6-4271-AF0C-CA68FEF0C880},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
1013,Oppervlakte Woning,,Enumeration,,{5110C4A5-4771-4283-ADAB-04F9CB2D27BF},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
1014,Doel verzoek,,Enumeration,,{77B7DFE0-3E30-482d-AED9-F08D78E293E5},,Omgevingswet,,,,,,,,,,,,10122024-112046,
1015,Type Verzoek,,Enumeration,,{AC018290-7C62-49bd-A664-8A578EE97AFE},,Omgevingswet,,,,,,,,,,,,10122024-112046,
1016,Vraag Classificatie,,Enumeration,,{0B7DA4A7-C2D9-45c8-B957-94DFFB63FA25},,Omgevingswet,,,,,,,,,,,,10122024-112046,
1017,Applicatiecategorie,,Enumeration,,{A030D866-E2E7-4854-ACFD-C62DB3ABDA38},,ICT,,,,,,,,,,,,10122024-112046,
1018,Beheerstatus,,Enumeration,,{1FCBFA1B-2703-4ece-A496-EA668AEFCDCD},,ICT,,,,,,,,,,,,10122024-112046,
1019,Gebruikerrol,,Enumeration,,{262A7A23-0CBB-4991-A1B2-D5D3E509549C},,ICT,,,,,,,,,,,,10122024-112046,
1020,Packagingstatus,,Enumeration,,{C0031024-173A-47d6-9BF4-F22941AA7807},,ICT,,,,,,,,,,,,10122024-112046,
1021,Servertypes,,Enumeration,,{BA2C3918-278E-49c7-A8C5-423F2D659450},,ICT,,,,,,,,,,,,10122024-112046,
1022,Subsidieniveau,,Enumeration,,{B4CF1D3E-D000-467d-A9D5-4519704F4A6D},,Subsidies,,,,,,,,,,,,10122024-112046,
1023,Energielabel Gebouwen,,Enumeration,,{808592B6-401F-48c7-BD2A-2A3D77E846A4},,Vastgoed,,,,,,,,,,,,10122024-112046,
1024,Monumenttypering,,Enumeration,,{764193B9-F588-46a2-A230-4B9D29B8CF44},,Vastgoed,,,,,,,,,,,,10122024-112046,
1025,NEN2767 Conditiescore,,Enumeration,,{81CA4474-4D1E-485d-94F9-1243FA00B1FE},,Vastgoed,,,,,,,,,,,,10122024-112046,
1026,Objectrelatierol,,Enumeration,,{0D0C34BC-D054-45b0-BDB6-3F32F65E51CB},,Vastgoed,,,,,,,,,,,,10122024-112046,
1027,TypeAdresseerbaarObject,,Enumeration,,{3DD4320F-CA3A-40c9-BB16-40064717EC8B},,Vastgoed,,,,,,,,,,,,10122024-112046,
1028,Zakelijkrecht,,Enumeration,,{0B6706E7-4CF8-42d8-90EA-BDD1F5588D3F},,Vastgoed,,,,,,,,,,,,10122024-112046,
1029,Aanbestedingsoort,,Enumeration,,{B8B79BCE-8F87-46f7-BB15-288266799E56},,Inkoop,,,,,,,,,,,,10122024-112046,
1030,Inkooprol,,Enumeration,,{2C2791CB-EFCA-444f-A95E-F1EF6EE83594},,Inkoop,,,,,,,,,,,,10122024-112046,
1031,Opdrachtcategorie,,Enumeration,,{87322382-E60F-4d0e-93B0-6628D3CC964B},,Inkoop,,,,,,,,,,,,10122024-112046,
1032,Opdrachtsoort,,Enumeration,,{5D6461E2-0D66-4039-BBF4-B413322EF194},,Inkoop,,,,,,,,,,,,10122024-112046,
1033,Boolean,,Enumeration,,{E44C5FB6-67AB-4efe-B3F0-C6AFE5B6192F},,BAG,,,,,,,,,,,,10122024-112046,
1034,TypeAdresseerbaarObject,,Enumeration,,{8C51DCF1-E81C-4590-88B2-EE5661B15F9A},,BAG,,,,,,,,,,,,10122024-112046,
1035,gebruiksdoel,,Enumeration,,{9DBACB9E-CE04-4fd6-AB16-2010C4C61B0A},,BAG,,,,,,,,,,,,10122024-112046,
1036,ontsluitingswijzeVerdieping,,Enumeration,,{882C978E-5150-4811-BC4E-468B086C16EF},,BAG,,,,,,,,,,,,10122024-112046,
1037,soortWoonobject,,Enumeration,,{C862F3C5-9E96-4755-B8B6-10A1508FD768},,BAG,,,,,,,,,,,,10122024-112046,
1038,statusLigplaats,,Enumeration,,{D641FF3C-D321-44c0-A884-AA50D9388598},,BAG,,,,,,,,,,,,10122024-112046,
1039,statusStandplaats,,Enumeration,,{582AFCD3-412F-4ef8-B50C-6F88AC9D54A0},,BAG,,,,,,,,,,,,10122024-112046,
1040,statusNummeraanduiding,,Enumeration,,{AC4C45BD-A76A-4f63-A0D4-DB2194772B89},,BAG,,,,,,,,,,,,10122024-112046,
1041,statusOpenbareRuimte,,Enumeration,,{E7BEEB2F-CED6-4fc0-B1E7-9330155482BA},,BAG,,,,,,,,,,,,10122024-112046,
1042,statusPand,,Enumeration,,{DA9E4ECA-B93E-4379-9C75-FBC6655E9CB2},,BAG,,,,,,,,,,,,10122024-112046,
1043,statusVerblijfsobject,,Enumeration,,{77D2A1A7-BD0E-4d9f-B1AB-4C150BBE9804},,BAG,,,,,,,,,,,,10122024-112046,
1044,statusVoortgangBouw,,Enumeration,,{932D4E44-A37E-453e-9EE7-FD21C5D8D94D},,BAG,,,,,,,,,,,,10122024-112046,
1045,statusWoonplaats,,Enumeration,,{D83F4016-ED80-4c39-A51C-DB3E942890A7},,BAG,,,,,,,,,,,,10122024-112046,
1046,typeringOpenbareRuimte,,Enumeration,,{AB6C1EDC-AF99-48fa-A1EB-DB9EA1ED58A9},,BAG,,,,,,,,,,,,10122024-112046,
1047,Geslachtsaanduiding MEDEWERKER,,Enumeration,,{1A398341-6C0F-43b2-9A22-9DF3CF68EDF0},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1048,Soorten Klantcontact,,Enumeration,,{D2F0A41E-E49A-4d27-B0A2-DEF81C612A5B},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1049,Vertrouwelijk aanduiding DOCUMENT,,Enumeration,,{6219C450-09BD-4b0d-887B-911F72EDEF1B},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1050,Vervalreden BESLUIT,,Enumeration,,{4FEBD2DA-6129-405c-9164-E27591F1DC44},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1051,Boolean,,Enumeration,,{9BD0FBCB-1A9E-4cab-9280-0EBC428E38F7},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1052,Gezinsrelatie,,Enumeration,,{8F83BD4F-86BF-459d-89EF-6E7CE6DCA385},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1053,Huishoudensoort,,Enumeration,,{593847E0-1DB5-4db9-89D0-BDBAA608A143},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1054,aanduidingEigenaarGebruiker,,Enumeration,,{E5990F7B-3BD5-4e8f-9595-1F50FD952BD5},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1055,aanduidingInhoudingVermissingReisdocument,,Enumeration,,{9B477DCC-620F-4128-A65D-0CD045BCE16B},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1056,aangever,,Enumeration,,{9FB86122-42DC-4375-ABF7-018B98BD3A3F},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1057,burgelijkeStaat,,Enumeration,,{CC77021D-2E01-45a9-BA46-7705DA27F49A},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1058,adelijkeTitel,,Enumeration,,{C27488AF-81A5-4ae3-8838-C036EA0B3167},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1059,bouwkundigeBestemming,,Enumeration,,{F17DBEB0-CCE5-46e8-920F-CDAFAD036E6A},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1060,bronAdresBuitenland,,Enumeration,,{65CA94EA-CFF1-4c4d-9294-81E513440961},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1061,codeExploitant,,Enumeration,,{C9165029-12D2-4ed4-9CFB-016353926D82},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1062,functieOndersteunendWegdeel,,Enumeration,,{D01E5036-EAC0-4cdb-A96B-E31BCAEF106B},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1063,functieOndersteunendWegdeelPlus,,Enumeration,,{A2AA4009-A19E-4309-8BC7-8633CEC76B49},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1064,functieSpoor,,Enumeration,,{3F8B80B4-05F9-4b76-B33B-2F9FD04AAFA0},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1065,functieWeg,,Enumeration,,{7BDE072F-0E66-475b-9E1B-87112E0E538C},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1066,functieWegPlus,,Enumeration,,{0A81C802-DF17-453f-B136-57844E8EA5CD},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1067,fysiekVoorkomenBegroeidTerrein,,Enumeration,,{62B611C8-140B-42dd-8327-D258EB9D9E92},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1068,fysiekVoorkomenBegroeidTerreinPlus,,Enumeration,,{7EC13CE7-ECD4-4a02-8844-3FD6AC4C52C7},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1069,fysiekVoorkomenOnbegroeidTerrein,,Enumeration,,{3E70AED6-A01D-4482-8158-BC4EA16804CF},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1070,fysiekVoorkomenOnbegroeidTerreinPlus,,Enumeration,,{A9A8DD54-7906-4a59-85CF-1D32B7806A68},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1071,fysiekVoorkomenOndersteunendWegdeel,,Enumeration,,{E3C11CC8-D5A9-468b-AD26-8B3D5464EA87},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1072,fysiekVoorkomenOndersteunendWegdeelPlus,,Enumeration,,{EF39D22A-B429-43b3-8099-E45C7482ED41},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1073,fysiekVoorkomenWeg,,Enumeration,,{A9215E2C-A24F-41b3-A44B-DA59870AB17D},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1074,fysiekVoorkomenWegPlus,,Enumeration,,{9E1309B5-D4B2-4413-AE03-5EFA7EAF8041},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1075,gebruiksdoel,,Enumeration,,{6C1FC62B-EE66-4c73-BDBF-A59114A3806A},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1076,geslacht,,Enumeration,,{5868306F-8B4E-4cd0-A47E-D171DAE493D5},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1077,inwinningsmethodeOppervlakte,,Enumeration,,{C31CF2FB-6A99-4367-A8D5-DAE5495547A5},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1078,inwinningsmethodeGeometrie,,Enumeration,,{C6594858-EB0F-4fe0-A8AD-B952291429E4},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1079,naamgebruik,,Enumeration,,{C252CE97-1239-44b4-9180-8DAD48897FA0},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1080,ontsluitingswijzeVerdieping,,Enumeration,,{96FFDD15-A8C1-46aa-A233-2F0F50DC9069},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1081,predicaat,,Enumeration,,{258FF0B3-7C1C-42ae-85C2-5D59D08DC64E},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1082,redenEindeRelatie,,Enumeration,,{2C60DCDA-1F7A-4b5a-8B07-90F38762146D},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1083,redenWijzigingAdres,,Enumeration,,{8555EE0F-7514-4a93-8469-FDAEB28E2626},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1084,soortBewind,,Enumeration,,{34742A68-FA8B-45fd-A99F-90889FA2C5DD},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1085,soortBijzondereRechtstoestandNatuurlijkPersoon,,Enumeration,,{8B3F4F93-218F-4014-8698-A840E0D82CE4},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1086,soortBijzondereRechtstoestandNietNatuurlijkPersoon,,Enumeration,,{A67D8A18-D8AE-4898-A186-CF27566A7AFC},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1087,soortGebruik,,Enumeration,,{2DA8DC70-F107-4216-BA6A-16200F7B647D},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1088,soortMigratie,,Enumeration,,{19B098F9-C63C-40ce-848D-093B73DE8710},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1089,soortPubliekrechtelijkRechtsvorm,,Enumeration,,{3E5210CC-DEDD-494c-94A2-FA767D54275A},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1090,soortRechtsvorm,,Enumeration,,{EE5726F5-3FA7-4476-B74B-1C0775775F6B},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1091,soortWoonobject,,Enumeration,,{F6BCD582-C397-4e96-BE6D-55FFE7380DF1},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1092,statusWOZ-Beschikking,,Enumeration,,{AF94EA13-2E6F-49fe-A6F8-1C599E9B27EC},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1093,statusGeoObject,,Enumeration,,{0F81E79F-B306-40b9-ADCA-59A1E3F55D2B},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1094,StatLigplaatsStandplaats,,Enumeration,,{C27A40AB-D4D2-497b-923F-9C2251708BEF},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1095,statusNummeraanduiding,,Enumeration,,{567C34A4-213A-4c9b-B96D-D339BAC041A0},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1096,statusOpenbareRuimte,,Enumeration,,{65E6F13C-2892-4068-9881-8B27C8134F14},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1097,statusPand,,Enumeration,,{E2CC5DFC-C264-4c21-8E47-F551958E1C17},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1098,statusVerblijfsobject,,Enumeration,,{7D71D6E8-89EB-4731-952B-FB4573D06DBE},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1099,statusVoortgangBouw,,Enumeration,,{8C49F097-6D95-4406-B3B7-58AC102B6FD2},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1100,statusWoonplaats,,Enumeration,,{3CF7C652-66DF-48c0-95D6-FC742C6DAAC0},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1101,statusWOZ(Deel)Object,,Enumeration,,{4C3EC32C-0910-4a25-8F1D-B9529A06B272},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1102,typeOverbrugging,,Enumeration,,{F6175714-DD26-4c1d-BE2D-F9A60E9B0717},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1103,typeringAppartementsrechtsplitsing,,Enumeration,,{6D64D2BB-B7FF-4771-B12F-F97458E8447F},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1104,typeringFunctie,,Enumeration,,{259418D3-0294-4f13-A001-A84B00AFA11A},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1105,typeringFunctionaris,,Enumeration,,{75587AAD-69CF-4db2-B8CB-F2C49BB84B9E},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1106,typeringFunctioneelGebied,,Enumeration,,{9691D0DC-42FD-4590-A7AE-48A29EC9FAB6},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1107,typeringGebouwinstallatie,,Enumeration,,{EAAA0011-DD1F-4430-90EC-73150DE47D9C},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1108,typeringIngeschrevenNietNatuurlijkPersoon,,Enumeration,,{536B347B-01A6-417c-A01D-1739BBD0B2E5},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1109,typeringInrichtingselement,,Enumeration,,{4A445D67-F0F4-47a9-834F-F99508939495},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1110,typeringKunstwerk,,Enumeration,,{E86CB891-B9DD-4549-BC6E-7AB5CA87EF86},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1111,typeringInrichtingselementPlus,,Enumeration,,{587CF5D6-8528-45ed-9AA0-8E446F48B71F},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1112,typeObjectcode,,Enumeration,,{29B5467C-7E93-427a-9884-80CD0E931B6A},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1113,typeringOndersteunendWater,,Enumeration,,{71F13BFD-E7BF-4b46-9E3F-BCC309372885},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1114,typeringOndersteunendWaterPlus,,Enumeration,,{AAA4F542-CC71-4808-B355-5234B54B4D0C},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1115,typeringOpenbareRuimte,,Enumeration,,{BAB6FE74-FD44-4fca-B021-B87D38DFA5CB},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1116,typeringOverbruggingsdeel,,Enumeration,,{E0597DF2-B664-4b3c-8DCE-08DFB6C905C3},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1117,typeringOverigBouwwerk,,Enumeration,,{F816C8FA-3D89-4004-944A-47A8D5C82ED5},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1118,typeringOverigeScheiding,,Enumeration,,{25785008-A2F4-4725-A525-B0E4FF470D9D},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1119,typeringScheiding,,Enumeration,,{46243659-A179-4d8d-9356-21680DA327E5},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1120,typeringVegetatieobject,,Enumeration,,{B92F9DEF-A728-4425-BF33-2CCA3090CE70},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1121,typeringWater,,Enumeration,,{61B9BC8D-DC58-4f6c-9EA7-11AD6101176B},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
1122,typeringWaterPlus,,Enumeration,,{207728DF-D25F-4166-93DD-12EA3736161E},,Enumeratiesoort,,,,,,,,,,,,10122024-112046,
