id,clazz_id,descr,enumeration_id,name,name_oud,primitive,type_class_id
EAID_909b8e29_1ce5_4bf3_b4cb_93253e925479,EAID_0DCEE6C7_87BC_498C_A02A_25271DB1BC9,,,breedte,Breedte,,
EAID_249928fe_752a_4108_91ec_a8c7bdff851a,EAID_0DCEE6C7_87BC_498C_A02A_25271DB1BC9,,,jaarConserveren,JaarConserveren,,
EAID_9233b06e_8c27_44f1_aa95_92fdbaf557a2,EAID_0DCEE6C7_87BC_498C_A02A_25271DB1BC9,,,jaarOnderhoudUitgevoerd,JaarUitgevoerdOnderhoud,,
EAID_fe72be65_c71b_4e2d_830b_9334f0dfbdd0,EAID_0DCEE6C7_87BC_498C_A02A_25271DB1BC9,,,kwaliteitsniveauActueel,KwaliteitsniveauActueel,,
EAID_f0d468bb_b3c2_407a_8dff_5409d1d0e5e1,EAID_0DCEE6C7_87BC_498C_A02A_25271DB1BC9,,,kwaliteitsniveauGewenst,KwaliteitsniveauGewenst,,
EAID_be23e9bb_cb2c_42ab_b78a_37f5f3230ad4,EAID_0DCEE6C7_87BC_498C_A02A_25271DB1BC9,,,lengte,Lengte,,
EAID_ec3c611f_56d6_430d_9282_b6b1c9fe3eb1,EAID_0DCEE6C7_87BC_498C_A02A_25271DB1BC9,,,leverancier,Leverancier,,
EAID_34e9131a_32e8_4e0c_8907_9b4410d0754a,EAID_0DCEE6C7_87BC_498C_A02A_25271DB1BC9,,,materiaal,Materiaal,,
EAID_dbaeb9fa_3c3f_4587_bae3_eed9f38cb3d5,EAID_0DCEE6C7_87BC_498C_A02A_25271DB1BC9,,,oppervlakte,Oppervlakte,,
EAID_0928c925_6442_4b68_b209_2940a70a91b6,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,breedte,Breedte,,
EAID_99908847_5125_429a_a8d1_3ef9cb04b5a3,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,folie,Folie,,
EAID_6f3e6524_85d6_4c54_a503_68b8a6b1dc18,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,hoogte,Hoogte,,
EAID_71e3aaa4_3cc3_45a4_9aea_6a4336d68f2d,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,infiltrerendOppervlak,InfiltrerendOppervlak,,
EAID_8830c158_632c_4a29_a4fa_8068a0f90a0f,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,infiltrerendVermogen,InfiltrerendVermogen,,
EAID_93b42ae7_53d2_4ffa_94d6_99e6eacaf83b,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,lengte,Lengte,,
EAID_45efbc32_8d34_4cc7_92c3_ea9b36b0113c,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,lozingspunt,Lozingspunt,,
EAID_6c6013df_90d8_4329_9e74_1a52bdae520b,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,oppervlakte,Oppervlakte,,
EAID_095e901e_2741_4f28_952e_f5ebdf29ce7c,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,porositeit,Porositeit,,
EAID_8741c49a_a23a_41c8_96c4_3599bf3c3089,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,streefdiepte,Streefdiepte,,
EAID_a8ed9013_7bf8_49e8_ba20_722205fa4194,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,type,Type,,
EAID_e79d289c_e4aa_4c4c_b115_c5bac7a72702,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,typePlus,TypePlus,,
EAID_1f279988_7959_41a8_ba3b_88de641e36a1,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,typePlus2,TypePlus2,,
EAID_3b579f15_460c_48ed_9e53_1b7ae4114e05,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,typeVaarwater,TypeVaarwater,,
EAID_65c7840f_5720_42c7_bf2b_0a70c3a758f5,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,typeWaterplant,TypeWaterplant,,
EAID_62a33b6e_d835_4e45_90f0_c8ea318f84bf,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,uitstroomniveau,Uitstroomniveau,,
EAID_0e4bf2d3_f554_4572_b6d0_3a5d3a7bb07a,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,vaarwegtraject,Vaarwegtraject,,
EAID_011771a8_19db_47c9_8809_6d342af08c22,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,vorm,Vorm,,
EAID_222bcffe_62a1_49cf_8c26_f02206522418,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,waternaam,Waternaam,,
EAID_868970a1_1928_4861_bf9a_9e7ea1f789a8,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,waterpeil,Waterpeil,,
EAID_78a8e01a_9a44_435f_96d9_ea96692bc104,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,waterpeilWinter,WaterpeilWinter,,
EAID_3748b03f_598a_4b67_acae_ffa2038035b0,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,waterpeilZomer,WaterpeilZomer,,
EAID_37527ad6_64cd_474e_9c49_d7bc4e2657b0,EAID_81CBE022_0D94_4377_82CA_3AA12937FE8,,,waterplanten,Waterplanten,,
EAID_2a10cd38_1b71_495f_bd98_1205b74364bd,EAID_7F3202B1_9A3B_4E02_B4F4_31EBCE6B8DE,,,aanleghoogte,Aanleghoogte,,
EAID_22249c12_b008_44f5_829a_fbdc332ae3f0,EAID_7F3202B1_9A3B_4E02_B4F4_31EBCE6B8DE,,,breedte,Breedte,,
EAID_943debe8_8c20_46b0_af43_2ac9b65cfc8e,EAID_7F3202B1_9A3B_4E02_B4F4_31EBCE6B8DE,,,hoogte,Hoogte,,
EAID_6b32a63f_13d6_4d2d_80b9_007273bcc0d0,EAID_7F3202B1_9A3B_4E02_B4F4_31EBCE6B8DE,,,jaarConserveren,JaarConserveren,,
EAID_2310c41b_4f96_448d_8e72_4f53269fce3b,EAID_7F3202B1_9A3B_4E02_B4F4_31EBCE6B8DE,,,jaarOnderhoudUitgevoerd,JaarUitgevoerdOnderhoud,,
EAID_44ce7417_6182_47e2_b5e6_5cb9c239fcff,EAID_7F3202B1_9A3B_4E02_B4F4_31EBCE6B8DE,,,kwaliteitsniveauActueel,KwaliteitsniveauActueel,,
EAID_fd37d9b9_30bd_42f0_ac9c_a8f7cfc3cc64,EAID_7F3202B1_9A3B_4E02_B4F4_31EBCE6B8DE,,,kwaliteitsniveauGewenst,KwaliteitsniveauGewenst,,
EAID_41eefc6c_83fa_4bcc_804c_38966d47df19,EAID_7F3202B1_9A3B_4E02_B4F4_31EBCE6B8DE,,,lengte,Lengte,,
EAID_5c103f00_d698_4a06_b013_f7cb27f5604e,EAID_7F3202B1_9A3B_4E02_B4F4_31EBCE6B8DE,,,leverancier,Leverancier,,
EAID_b084b555_6675_4d6b_bd02_4fa03b44fc3d,EAID_7F3202B1_9A3B_4E02_B4F4_31EBCE6B8DE,,,materiaal,Materiaal,,
EAID_9193c11a_98b7_4aa1_b048_519ac45d48b0,EAID_7F3202B1_9A3B_4E02_B4F4_31EBCE6B8DE,,,oppervlakte,Oppervlakte,,
EAID_fa9a5e88_6348_4f30_a414_f50808bbeec5,EAID_7F3202B1_9A3B_4E02_B4F4_31EBCE6B8DE,,,weginrichtingsobjectWegfunctie,WeginrichtingsobjectWegfunctie,,
EAID_96F2F946_355D_4ec4_A27A_4AA44B2D5F15,EAID_9507EE24_6397_4a9c_B478_8C2899EC0BFB,,,geometrie,geometrie,,
EAID_D0C7C36E_E7E6_4a1c_A353_97671FE0FC4D,EAID_4A8E659E_F088_446d_8614_BA31B106A417,,,kwaliteitsniveau,kwaliteitsniveau,,
EAID_DBB38A52_9A43_4a15_9117_669DF9D852B4,EAID_05B355EF_39EA_4bfb_B1F3_AB31841C986E,,,datumBeginGeldigheid,Datum begin geldigheid,,
EAID_9B703F1C_15CC_4395_85B1_72F20C074184,EAID_05B355EF_39EA_4bfb_B1F3_AB31841C986E,,,datumEindeGeldigheid,Datum einde geldigheid,,
EAID_C74D9FF9_3F64_4b9c_8DEF_45EB9DA7CA6A,EAID_05B355EF_39EA_4bfb_B1F3_AB31841C986E,,,geometrieSoort,Geometriesoort,,
EAID_E5DE47F4_61AF_4297_B789_BB857F109648,EAID_05B355EF_39EA_4bfb_B1F3_AB31841C986E,,,identificatie,Identificatie,,
EAID_7F412D46_EA25_410e_A33C_60C580C1CD2B,EAID_E0F7D3A0_46C8_4e70_AA10_3888B60D14C0,,,huurprijs,huurprijs,,
EAID_dst349697_B524_49b7_B513_DEC2BA5ACE19,EAID_5DC6EA71_272C_4392_BA5E_5C97DC3CA9D9,,,,,,
EAID_dstE002A1_4616_4ddf_891C_CC96B979C562,EAID_5DC6EA71_272C_4392_BA5E_5C97DC3CA9D9,,,,,,
EAID_3B2E2E9C_F474_42ef_9A24_BB05E353AD5E,EAID_7FECB5B2_E6CB_4637_9FD4_6EBA2CA96BBA,,,koopprijs,koopprijs,,
EAID_6B7223FB_08BE_4a0e_8B77_1A7415EA2B94,EAID_C6094F79_D8EA_4763_90DF_4E30EFABA1FA,,,advies,advies,,
EAID_3D852DF2_BC5C_4b84_9F0D_251947784CA1,EAID_C6094F79_D8EA_4763_90DF_4E30EFABA1FA,,,datumAdvies,adviesdatum,,
EAID_71FB5883_41A8_4aa6_A44E_53CA8B0991B6,EAID_C6094F79_D8EA_4763_90DF_4E30EFABA1FA,,,categorie,categorie,,
EAID_BF145D6D_6F54_49ff_A2E7_355007DCEA68,EAID_C6094F79_D8EA_4763_90DF_4E30EFABA1FA,,,constatering,constatering,,
EAID_8BBF20CC_B8FA_440c_81E3_75A641045C8B,EAID_C6094F79_D8EA_4763_90DF_4E30EFABA1FA,,,foto,foto,,
EAID_390268BB_6179_4ac7_A97E_0FF6B70EE594,EAID_C6094F79_D8EA_4763_90DF_4E30EFABA1FA,,,locatie,locatie,,
EAID_7E9CFDB3_6266_48ce_8854_3122F7D8107A,EAID_C6094F79_D8EA_4763_90DF_4E30EFABA1FA,,,datumMelding,meldingdatum,,
EAID_07DCD90E_5D1D_4e15_B342_FDCA6B2E3711,EAID_C6094F79_D8EA_4763_90DF_4E30EFABA1FA,,,opmerkingen,opmerking,,
EAID_80542529_280D_4ed9_B773_CA3660264DDE,EAID_C6094F79_D8EA_4763_90DF_4E30EFABA1FA,,,status,status,,
EAID_58E78E54_B720_46f4_8EC3_418B1D53DE05,EAID_C6094F79_D8EA_4763_90DF_4E30EFABA1FA,,,uitgevoerd,uitgevoerd,,
EAID_BE7C4940_40CF_4206_87E5_A6FADC3663D5,EAID_C6094F79_D8EA_4763_90DF_4E30EFABA1FA,,,datumUitvoering,uitvoeringsdatum,,
EAID_593AE7BE_8BBF_428e_A16A_56859939BC86,EAID_30D5F6E6_DE8D_46b6_AC8A_6CA1391ADFF7,,,datumAanmelding,Aanmelddatum,,
EAID_88445A7C_B0F5_487e_A5FE_2AF3BD1CA32C,EAID_30D5F6E6_DE8D_46b6_AC8A_6CA1391ADFF7,,,adresaanduiding,adresaanduiding,,
EAID_49763D48_AF69_485a_9EC9_1A612D9DDBA6,EAID_30D5F6E6_DE8D_46b6_AC8A_6CA1391ADFF7,,,datumGoedkeuring,datumgoedkeuring,,
EAID_43B4955A_2F03_47ce_B9ED_483CC7E7F58C,EAID_30D5F6E6_DE8D_46b6_AC8A_6CA1391ADFF7,,,eindtijd,eindtijd,,
EAID_ECF1E46D_1E3B_4be8_8F59_1D2FCC00068D,EAID_30D5F6E6_DE8D_46b6_AC8A_6CA1391ADFF7,,,goedgekeurd,goedgekeurd,,
EAID_2058E0E0_0295_4ba2_8430_1568B55688E8,EAID_30D5F6E6_DE8D_46b6_AC8A_6CA1391ADFF7,,,herstelwerkzaamhedenVereist,herstelwerkzaamheden vereist,,
EAID_8F10B05D_03A2_4ec0_87EA_C95145ED5835,EAID_30D5F6E6_DE8D_46b6_AC8A_6CA1391ADFF7,,,omschrijvingHerstelwerkzaamheden,omschrijving herstelwerkzaamheden,,
EAID_BFC089CA_82BD_4bba_A941_F2432DD39685,EAID_30D5F6E6_DE8D_46b6_AC8A_6CA1391ADFF7,,,publiceren,publiceren,,
EAID_4298A1D4_AE03_43c8_BD84_45B455A1B6A4,EAID_30D5F6E6_DE8D_46b6_AC8A_6CA1391ADFF7,,,starttijd,starttijd,,
EAID_2E81E9BD_FDDE_4405_B669_D774251992D2,EAID_30D5F6E6_DE8D_46b6_AC8A_6CA1391ADFF7,,,wegbeheerder,Wegbeheerder,,
EAID_dstD24DE3_C709_4325_814B_DF123E7EF6AE,EAID_30D5F6E6_DE8D_46b6_AC8A_6CA1391ADFF7,,,,,,
EAID_dst7A174E_91B3_4f85_9EAC_E0DC257E60B3,EAID_053B594A_5E45_4413_9339_D2D026ECCE20,,,,,,
EAID_src32F25A_C05F_4fda_B479_54E808DC2D78,EAID_053B594A_5E45_4413_9339_D2D026ECCE20,,,,,,
EAID_799BDBDA_7E9C_42a9_8BF4_27AE5380EE89,EAID_2587938E_CF7F_499b_BB21_9CB8BBCC1DD2,,,datum,datum,,
EAID_E2CC3D8A_98E1_4dc4_82C4_FED4E2160688,EAID_2587938E_CF7F_499b_BB21_9CB8BBCC1DD2,,,goedkeuring,goedkeuring,,
EAID_805313B4_C060_464e_8026_0E7E84135B8F,EAID_2587938E_CF7F_499b_BB21_9CB8BBCC1DD2,,,opmerkingen,opmerkingen,,
EAID_srcD4F5AE_E957_4888_9A9A_A265EB6B08CD,EAID_2587938E_CF7F_499b_BB21_9CB8BBCC1DD2,,,,,,
EAID_93FEE6E4_2FE9_401f_B52F_FCC2AC15CE89,EAID_888BBB4F_BEBA_4b9a_BB2E_0E1F2A3606DF,,,naam,naam,,
EAID_19095874_5E99_4c0f_8549_B35C54924A10,EAID_6BBB2AE0_6F42_4676_8C6C_E727032F5F47,,,adres,adres,,
EAID_27F2A0E4_39B9_413f_9710_837B3CE707B4,EAID_6BBB2AE0_6F42_4676_8C6C_E727032F5F47,,,naam,naam,,
EAID_dst95940F_CBA6_466e_8F9C_6E37C74771AE,EAID_6BBB2AE0_6F42_4676_8C6C_E727032F5F47,,,,,,
EAID_9A3E6703_9A7A_42a9_810C_13E70644B24F,EAID_98C74EAB_3411_4d1a_8321_FF30567B6877,,,huurprijs,huurprijs,,
EAID_CED00053_2D43_4e15_AA36_83F924D12F9B,EAID_98C74EAB_3411_4d1a_8321_FF30567B6877,,,zelfstandig,zelfstandig,,
EAID_dst17383A_6627_4b06_A95A_D0F49D18B238,EAID_BBE1DC54_1482_4650_BB7F_930DDB823E09,,,,,,
EAID_dst7D9C3F_6C1F_4347_B661_9BC162DC4C63,EAID_BBE1DC54_1482_4650_BB7F_930DDB823E09,,,,,,
EAID_2DE62EEF_BE2B_4dde_82F5_9222D26F1A2C,EAID_D857E285_1EA3_4ba3_9614_5FACAC8BA133,,,70ProcentVerkocht,70% verkocht,,
EAID_3EE3965B_2561_4fc6_9C18_8A66A336A2D8,EAID_D857E285_1EA3_4ba3_9614_5FACAC8BA133,,,aardgasloos,aardgasloos,,
EAID_2892CFD9_2356_49e8_A912_2958B630BEE3,EAID_D857E285_1EA3_4ba3_9614_5FACAC8BA133,,,bestemmingGoedgekeurd,bestemming goedgekeurd,,
EAID_E0D203DD_7913_4dcf_A15F_F98C8703AC97,EAID_D857E285_1EA3_4ba3_9614_5FACAC8BA133,,,eersteOplevering,eerste oplevering,,
EAID_5686B487_8E78_4633_9726_95E0D894F060,EAID_D857E285_1EA3_4ba3_9614_5FACAC8BA133,,,eigendomGemeente,eigendom gemeente,,
EAID_146B3893_B186_4678_A72E_747E2EFC4AA6,EAID_D857E285_1EA3_4ba3_9614_5FACAC8BA133,,,gebiedstransformatie,gebiedstransformatie,,
EAID_6B70DB26_9E47_4fbc_BAB5_67913E8AA415,EAID_D857E285_1EA3_4ba3_9614_5FACAC8BA133,,,intentie,intentie,,
EAID_03B5844F_1B30_4141_9076_1EF40F2BB14F,EAID_D857E285_1EA3_4ba3_9614_5FACAC8BA133,,,laatsteOplevering,laatste oplevering,,
EAID_55D962D8_DEA9_4896_B4B1_205C7573457B,EAID_D857E285_1EA3_4ba3_9614_5FACAC8BA133,,,naam,naam,,
EAID_EF86B9E3_7306_4a45_B30F_C7D53EDB7182,EAID_D857E285_1EA3_4ba3_9614_5FACAC8BA133,,,nummer,nummer,,
EAID_AA91D7F8_056C_4149_A071_0E8922C0B427,EAID_D857E285_1EA3_4ba3_9614_5FACAC8BA133,,,onherroepelijk,onherroepelijk,,
EAID_4B1E28B2_CF35_4d57_A608_89353826423C,EAID_D857E285_1EA3_4ba3_9614_5FACAC8BA133,,,percelen,percelen,,
EAID_FBD32958_0074_4d5b_A2B4_92A6BCD513CB,EAID_D857E285_1EA3_4ba3_9614_5FACAC8BA133,,,startbouw,startbouw,,
EAID_E60207F4_B64A_45de_B119_B29C3F5D5CB2,EAID_D857E285_1EA3_4ba3_9614_5FACAC8BA133,,,startVerkoop,startverkoop,,
EAID_dst612426_29C1_41dc_9289_1E7583EE153E,EAID_D857E285_1EA3_4ba3_9614_5FACAC8BA133,,,,,,
EAID_A40102B6_27C0_4424_BBC8_B7F6564EF63A,EAID_681DB26F_D779_4796_B467_576E5A25F581,,,aantal,aantal,,
EAID_9E545697_080B_4ea7_A18B_3F3EDA77F1E9,EAID_681DB26F_D779_4796_B467_576E5A25F581,,,aantalAdressen,aantal adressen,,
EAID_0B4E5128_E143_42ab_BE96_5BBCC45FCF35,EAID_681DB26F_D779_4796_B467_576E5A25F581,,,aantalKamers,aantal kamers,,
EAID_3C668C58_10A5_40e0_9513_1AD017710B2D,EAID_681DB26F_D779_4796_B467_576E5A25F581,,,aardgasloos,aardgasloos,,
EAID_B72BA368_CF81_420a_966A_CC48994DA9F2,EAID_681DB26F_D779_4796_B467_576E5A25F581,,,duurzaam,duurzaam,,
EAID_23014B5B_3488_41a0_9032_862C9554D604,EAID_681DB26F_D779_4796_B467_576E5A25F581,,,energielabel,energielabel,,
EAID_FFB7754F_33DD_4335_8640_B9B57C3CB9BF,EAID_681DB26F_D779_4796_B467_576E5A25F581,,,natuurinclusief,natuurinclusief,,
EAID_4CEC1628_F948_470b_893E_1E2F65DAEEB8,EAID_681DB26F_D779_4796_B467_576E5A25F581,,,oppervlakte,oppervlakte,,
EAID_17070269_E7D3_4324_A260_633CF04B3E60,EAID_681DB26F_D779_4796_B467_576E5A25F581,,,regenwater,regewater,,
EAID_B0D6E61D_0A72_41c5_BDDA_2C1CB89CE4D7,EAID_FB771E02_8FE3_496b_B99B_CF4A496A7B80,,,naam,naam,,
EAID_dstA7EBCD_3897_43cb_AB04_9E90FF921967,EAID_02BDED5E_9106_4aed_94C2_513689353284,,,,,,
EAID_dstAA28ED_CB05_48ee_A490_7E01CD0B7EA4,EAID_02BDED5E_9106_4aed_94C2_513689353284,,,,,,
EAID_2D681ACA_85B4_405b_B67B_0748A6CD3936,EAID_E1FAE16A_42AE_4b7d_88FC_F429079D1C4D,,,naam,naam,,
EAID_8E9D0BDF_D116_4b77_8FA9_ECF6181A9EB2,EAID_E1FAE16A_42AE_4b7d_88FC_F429079D1C4D,,,omschrijving,omschrijving,,
EAID_76A6E228_0CC1_4f1b_A25D_396542BE10D2,EAID_E1FAE16A_42AE_4b7d_88FC_F429079D1C4D,,,projectID,project-id,,
EAID_dstCF947C_03FA_49c9_BFC4_B20074B47588,EAID_E1FAE16A_42AE_4b7d_88FC_F429079D1C4D,,,,,,
EAID_dst845181_E24A_470c_977D_39ED7375D456,EAID_E1FAE16A_42AE_4b7d_88FC_F429079D1C4D,,,,,,
EAID_dstEC5804_46E0_4ce7_A773_E89651DBC4F1,EAID_B31B867F_061E_42d4_AB8A_DB5589602969,,,,,,
EAID_39379F2A_C3E1_4bc7_AEC1_061DEDF13279,EAID_D60910E1_6E36_4ebb_9687_2D2B1CE66E0B,,,adres,adres,,
EAID_6995380F_7076_4012_92FA_98F8C56B8063,EAID_D60910E1_6E36_4ebb_9687_2D2B1CE66E0B,,,kadastraalPerceel,kadastraal perceel,,
EAID_4555D017_ED4A_495f_B6FE_F752B7DA8028,EAID_D60910E1_6E36_4ebb_9687_2D2B1CE66E0B,,,kadastraleGemeente,Kadastrale gemeente,,
EAID_3AF39E98_005E_4c7f_9E83_B393DB136F58,EAID_D60910E1_6E36_4ebb_9687_2D2B1CE66E0B,,,kadastraleSectie,Kadastrale Sectie,,
EAID_dstDF9281_E9D1_4266_8886_FD6328BD5AF7,EAID_D60910E1_6E36_4ebb_9687_2D2B1CE66E0B,,,,,,
EAID_69998471_54C2_42c9_ADF5_63AACBCE5561,EAID_DF63FBD0_DCA2_45bd_81E8_EE5E72D38EDE,,,antwoord,antwoord,,
EAID_64D9CD89_FC8B_420d_8BBC_91216FE14F79,EAID_DF63FBD0_DCA2_45bd_81E8_EE5E72D38EDE,,,groepering,groepering,,
EAID_9EED3B0D_9F06_454c_84D0_53DF82F9B9E1,EAID_DF63FBD0_DCA2_45bd_81E8_EE5E72D38EDE,,,publiceerbaar,publiceerbaar,,
EAID_379AF117_27F1_4ea5_AE87_0F8EF40A0ED8,EAID_DF63FBD0_DCA2_45bd_81E8_EE5E72D38EDE,,,vraagID,vraag-id,,
EAID_799673EE_B602_4dfe_AB26_1160FFFC8EB5,EAID_DF63FBD0_DCA2_45bd_81E8_EE5E72D38EDE,,,vraagClassificatie,vraag classificatie,,
EAID_A0621498_C9E3_4747_8010_EDEA6F176E81,EAID_DF63FBD0_DCA2_45bd_81E8_EE5E72D38EDE,,,vraagreferentie,vraagreferentie,,
EAID_C54E5F91_0229_4c6c_B644_61DADF161A37,EAID_DF63FBD0_DCA2_45bd_81E8_EE5E72D38EDE,,,vraagtekst,vraagtekst,,
EAID_dstB18284_0742_4630_87C8_845B4D011157,EAID_DF63FBD0_DCA2_45bd_81E8_EE5E72D38EDE,,,,,,
EAID_C7D08487_6367_46c8_B8F1_9D1E3279B23F,EAID_1B3A22D3_E2BA_440a_A2FD_B3D322FB1171,,,naam,naam,,
EAID_67EEE39D_2AD1_4f8d_B36E_FD264F29A56C,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,akkoordverklaring,akkoordverklaring,,
EAID_E72FA75C_9C22_44b1_AB42_256B71CC2601,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,ambtshalve,ambtshalve,,
EAID_C97A0C02_57E0_45e8_A302_01F0E8A8C073,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,doel,doel,,
EAID_0ECA77BC_0171_4bfe_B470_AA73888D18E2,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,datumIndiening,indiendatum,,
EAID_140AE800_8410_4b4e_A3F2_6C9724D1F12A,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,naam,naam,,
EAID_9D682452_13B4_4d35_82A3_24F79CF0D6D3,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,referentieAanvrager,referentie aanvrager,,
EAID_7B232828_6993_48b6_BCFF_6AAC77AF3B11,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,toelichtingLaterAanTeLeverenInformatie,toelichting later aan te leveren informatie,,
EAID_05F07AA0_E707_44da_BE1F_624185D5C802,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,toelichtingNietAanTeLeverenInformatie,toelichting niet aan te leveren informatie,,
EAID_915122DC_1002_454b_97FA_F32782D6B58E,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,toelichtingVerzoek,toelichting verzoek,,
EAID_E131B1E5_B7E1_4d81_B9DD_16BF4A154AEE,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,type,type,,
EAID_04E93FA1_A52D_494d_98C0_D33686399173,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,verzoeknummer,Verzoeknummer,,
EAID_D201F8D5_205B_48da_846D_79DF85C74CD2,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,volgnummer,Volgnummer,,
EAID_dst64520F_0125_42ea_8D01_13183E102F6C,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,,,,
EAID_dstD6F100_39D3_4123_86D8_C8D413E0508D,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,,,,
EAID_dst1D8835_BE1E_475b_8F1C_5815DB6EDFA8,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,,,,
EAID_dstE1E49A_814D_4f73_8F1B_D89646B57943,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,,,,
EAID_dst267C88_D96E_44bc_8455_D598A21C8799,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,,,,
EAID_dstCDA8AA_865C_4096_8537_19014545BF35,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,,,,
EAID_dst2326F8_F317_4492_B873_43D70AC148E2,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,,,,
EAID_dst4EADAB_63B6_423d_9626_349B5B564118,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,,,,
EAID_dstB2B6A4_7021_4658_BAD1_E75645522CDC,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,,,,
EAID_dst346725_D796_49c8_AF5D_0DB661B16BD1,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,,,,
EAID_srcE13784_D545_4f09_85F0_4E459FBB4EED,EAID_B18119D9_5BF8_498f_B9D3_ECCE7A770012,,,,,,
EAID_dst7A8717_5D9F_42cf_8A0A_C7F570684B01,EAID_F5434F00_CC0F_4d7b_91AE_20CBD3C60DFC,,,,,,
EAID_58D1EB1F_12D4_407b_BAED_13FD64F9A996,EAID_A744FAF8_16B7_4e5d_9C10_203AA8E7C440,,,identificatie,identificatie,,
EAID_223B23F5_2D6D_49f5_B1C1_260913F10029,EAID_A744FAF8_16B7_4e5d_9C10_203AA8E7C440,,,omschrijving,omschrijving,,
EAID_D8159FA4_E0BF_46e3_ABDB_16655C8D9584,EAID_A744FAF8_16B7_4e5d_9C10_203AA8E7C440,,,tekst,tekst,,
EAID_dst876C31_8F0F_4b25_9638_B28C416FC0B5,EAID_A744FAF8_16B7_4e5d_9C10_203AA8E7C440,,,,,,
EAID_dstD7732A_FD1F_428f_8293_CC41E211B76E,EAID_A744FAF8_16B7_4e5d_9C10_203AA8E7C440,,,,,,
EAID_dstF36F5F_DB13_4679_BDE9_DBA0DB8668DF,EAID_A744FAF8_16B7_4e5d_9C10_203AA8E7C440,,,,,,
EAID_dst5CBFAB_B8BD_4677_8678_C69406BF0280,EAID_A744FAF8_16B7_4e5d_9C10_203AA8E7C440,,,,,,
EAID_dstCEF419_1FFF_41d2_A37B_30A3788D6FFB,EAID_A744FAF8_16B7_4e5d_9C10_203AA8E7C440,,,,,,
EAID_389C0FA4_38DE_415b_B682_B7BCEDC7B1B6,EAID_8BE600D0_EBF4_475b_8801_F387A5D39009,,,groep,groep,,
EAID_0CA0D38C_4B45_4e88_BC51_97D8E985AB1A,EAID_8BE600D0_EBF4_475b_8801_F387A5D39009,,,naam,naam,,
EAID_E2623A15_6648_4467_84E1_EC3504E02799,EAID_8BE600D0_EBF4_475b_8801_F387A5D39009,,,NEN3610ID,NEN3610ID,,
EAID_dst3E1DDF_D648_4c8d_9142_623182ED7701,EAID_8BE600D0_EBF4_475b_8801_F387A5D39009,,,,,,
EAID_dst28D0AB_64ED_46a3_8820_42C6634E70EA,EAID_8BE600D0_EBF4_475b_8801_F387A5D39009,,,,,,
