nr,GEMMA-naam,GGM-naam,GEMMA-guid,GGM-guid,GEMMA-type,GGM-uml-type,GEMMA-definitie,GGM-definitie,GEMMA-toelichting,GGM-toelichting,GEMMA-source-guid,GGM-source-guid,GEMMA-target-guid,GGM-target-guid,Datum-tijd-export
1055,,,,{6b45a4e6-415c-469c-ab8e-668b483576de},,Generalization,,,,,,{D20F86EE-C4B5-497D-BED0-34B7509121E},,{7F3202B1-9A3B-4E02-B4F4-31EBCE6B8DE},18062026-11:55:11
1056,,,a8225c76-9174-418b-be82-b2f28aad022c,{f1168de8-20bc-49b5-8d1a-7ce9fd59c55c},specialization-relationship,Generalization,,,,,a1a1d3ab-366d-4395-be52-b8d918614585,{47F12418-C5F8-44E0-8EC6-3D0C5993372},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1057,,,3e5b5cb0-7a1c-4b0c-9d26-c7dafe4c469a,{dd88c150-33b8-49ed-ba1d-746c7a678b44},specialization-relationship,Generalization,,,,,0f538a2f-8478-4b4f-a2f8-50ab28f54ea6,{761406D1-87BC-4DC1-B1B7-BD3BB7AB54A},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1058,,,,{6f204464-6294-4ff0-82ed-1e1bd77f6f85},,Generalization,,,,,,{A5EEDFA7-48FF-4E7F-B5BF-4A809130A3D},,{71BCDE9D-88C2-4519-8105-028E40898AB},18062026-11:55:11
1059,,,19698201-b59b-4300-8ff0-ccdbda56701b,{dbe18715-0a24-4648-ab43-ba364b561f5b},specialization-relationship,Generalization,,,,,1759a15a-e759-4abc-9fbb-1bd85bea382c,{906C9BA6-762D-4B15-94A3-6D8F2D8B922},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1060,,,c38607ae-ea72-495a-998a-a6614855b5e5,{0b8c2149-7bf5-4e14-b509-78dc8cfe1408},specialization-relationship,Generalization,,,,,9f85d08b-b58f-45eb-ac71-73c808847702,{E9091F41-09F6-42D6-9295-8FE1CA54198},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1061,,,,{bf4e85ce-2962-4970-9b41-a2ec7d82d9dc},,Generalization,,,,,,{CEF4E497-01A1-4B4F-A509-D18945A3311},,{43DD67FD-75F0-4FE0-90F0-DB49048F14C},18062026-11:55:11
1062,,,,{829a85c5-18c7-4c6f-ab47-6ec3778fb919},,Generalization,,,,,,{A5A43927-9633-4584-865B-78AE4486E5B},,{43DD67FD-75F0-4FE0-90F0-DB49048F14C},18062026-11:55:11
1063,,,,{90a3c7fe-609c-4ec0-9442-121bc8bc65be},,Generalization,,,,,,{4EFB3A19-E491-469F-AA96-DEBED9C1BE4},,{61526934-9D0C-4A07-8C5D-17F60E1A467},18062026-11:55:11
1064,,,,{2bd749ee-8415-4ca2-9acd-5c57f33068b6},,Generalization,,,,,,{941A17C1-A2B2-4CD1-8991-08B0EBCF0C2},,{43DD67FD-75F0-4FE0-90F0-DB49048F14C},18062026-11:55:11
1065,,,,{e81e94a4-876e-486f-808e-bc287c39a08e},,Generalization,,,,,,{F349D291-F25B-4258-A008-00082F932BE},,{761406D1-87BC-4DC1-B1B7-BD3BB7AB54A},18062026-11:55:11
1066,,,1536fc08-f419-4cfe-b369-3025d518bf5b,{a01dabbe-a0f7-47d8-a673-146105435dee},specialization-relationship,Generalization,,,,,1e352a4f-20de-4ef8-9f84-3f237cfe424e,{4B32C511-77E9-4ABD-8C02-6F9F336A7A9},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1067,,,3875215e-e535-46a0-833a-03f9dbb01fae,{f8b430ac-bbe9-4117-afb8-953610b5db17},specialization-relationship,Generalization,,,,,0fedc485-b963-412d-b695-9642921b0933,{C538C222-0FA4-43EE-BF06-9512A484A57},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1068,,,,{0b75bd09-870b-4909-b1c0-85f537998c02},,Generalization,,,,,,{095ECF95-3717-43EC-BC36-8E23E692DEF},,{B7168388-9EB9-4C95-B35E-1BA2660849E},18062026-11:55:11
1069,,,,{304c1083-f807-4ef4-a24b-d4e0e5160f96},,Generalization,,,,,,{3252585C-4FAB-4EC1-9BA6-F51EAFF271D},,{43DD67FD-75F0-4FE0-90F0-DB49048F14C},18062026-11:55:11
1070,,,,{a948ad8b-df49-43cf-9724-5e31f1bfc417},,Generalization,,,,,,{F111E740-26A6-477B-935D-CA5570D4FC8},,{7F3202B1-9A3B-4E02-B4F4-31EBCE6B8DE},18062026-11:55:11
1071,,,2db5a4f8-c10a-436c-8c79-5e9d6b729612,{7b721f0b-38c2-4415-bd55-23d3780e811d},specialization-relationship,Generalization,,,,,1208ebe7-a18a-40fc-bb6e-87dd2dd7de2a,{B7168388-9EB9-4C95-B35E-1BA2660849E},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1072,,,,{af10657b-d8e1-4b92-83f6-2288aefc723a},,Generalization,,,,,,{01E06F2E-E561-4D6E-8625-2D0F284BE88},,{A143A97F-28C5-4B56-90F8-4773481A034},18062026-11:55:11
1073,,,c3e01993-382f-4f54-9e42-5fcd64fa73e4,{0e5dcc4b-3a6f-4d4a-98d2-ee6642cd938c},specialization-relationship,Generalization,,,,,cd399834-5112-4db5-9f37-9af4f8b3ed4e,{6B8DBBFB-03D7-4FD7-BBAB-3E7FBE60D97},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1074,,,,{92a14648-3cb0-4c7b-8dd3-d2ef1342871d},,Generalization,,,,,,{845EC5C5-7B96-4999-9659-5617436D269},,{71BCDE9D-88C2-4519-8105-028E40898AB},18062026-11:55:11
1075,,,0bfa621d-d2a7-4897-8302-679ad762fb10,{67b057c3-6898-4f4c-b6ea-2f68df44e5de},specialization-relationship,Generalization,,,,,e292e9aa-974b-4299-b814-ed5bb50925ef,{6B907CEB-2CBE-4886-9D3E-215F5D7E00A},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1076,,,3c5e05d6-c01d-453b-b143-220abdc9be50,{64288e7f-73cf-4def-8d3c-8cd56578efd8},specialization-relationship,Generalization,,,,,7b309467-9314-472e-a8ec-f4d44da63412,{61526934-9D0C-4A07-8C5D-17F60E1A467},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1077,,,ab55c9f6-a450-4774-b54d-bef84653ffc4,{503e4d5e-b799-473b-84f7-3e9e8a163ac7},specialization-relationship,Generalization,,,,,b3edfde2-4da1-47f8-96a0-54bc77c9900f,{CDF116D4-B5B9-4D01-8A5B-4FFB08CEE00},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1078,,,31fe89af-b734-4eeb-b649-8d5769cbf922,{f5bd7602-5c89-4896-99aa-b37a56b3302c},specialization-relationship,Generalization,,,,,41acc666-99e4-4b10-ab75-a3a24550354e,{4C52CC53-82F2-4B54-AA5F-B75FA00E9FF},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1079,,,7ecf6ff8-2fa4-48bd-ae56-a0a6021e52f4,{81ff1f71-6385-4421-97ed-77d840488a57},specialization-relationship,Generalization,,,,,b2bdb817-4007-4c1b-ad24-43929884e0eb,{4223240C-8786-4D44-889E-9F54BA39A83},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1080,,,3edf49ca-4def-4862-b548-e4addca8fe60,{c77dc0c5-b2c3-41bc-8d82-c4924f1fa2ba},specialization-relationship,Generalization,,,,,0e1bf1cd-7cce-4904-8470-40cb9d6a5bb6,{71BCDE9D-88C2-4519-8105-028E40898AB},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1081,,,,{5a5a5929-4924-4bde-b893-00f78af771fe},,Generalization,,,,,,{E6AFE8F7-95A7-4A0C-A6E8-F6D2091FB8B},,{B7168388-9EB9-4C95-B35E-1BA2660849E},18062026-11:55:11
1082,,,,{fe4c7956-62a2-4c50-a65d-4e8935517a05},,Generalization,,,,,,{ABB1E33A-C934-4123-98B0-2D52349E456},,{761406D1-87BC-4DC1-B1B7-BD3BB7AB54A},18062026-11:55:11
1083,,,,{6a189070-cbf3-4979-89dd-fa47535e02c8},,Generalization,,,,,,{D629609F-088E-4504-99BB-C45F0EA633F},,{C538C222-0FA4-43EE-BF06-9512A484A57},18062026-11:55:11
1084,,,403c350d-0213-451f-8813-f897f5c9eadf,{85e8fda2-2c11-4c3c-9a5e-f8c8a681d310},specialization-relationship,Generalization,,,,,33174f30-4409-42ef-9167-7288d8474e6e,{E89ECEBE-796F-4CB7-9E9F-860EBC21B4B},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1085,,,,{73d5ba97-bd6b-4f06-8264-708bbae2c642},,Generalization,,,,,,{22C76A86-D969-464E-87CD-53466BD75FC},,{C538C222-0FA4-43EE-BF06-9512A484A57},18062026-11:55:11
1086,,,6376f78f-43e5-44fc-9479-700f75f5fe85,{9a548ce4-ab8e-44cc-8a25-a2507107b4a9},specialization-relationship,Generalization,,,,,d5b79e05-a743-4c1f-8a37-5e6911701aab,{A143A97F-28C5-4B56-90F8-4773481A034},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1087,,,,{9525d213-5165-4e8a-9dec-5e92cedfe324},,Generalization,,,,,,{D9ACE9BA-F13C-4EEB-8DD8-73A7E0043DB},,{B7168388-9EB9-4C95-B35E-1BA2660849E},18062026-11:55:11
1088,,,48b88db3-64bf-4bba-9979-789ac25518f9,{a3f35297-0b27-408f-b8c9-f44c8515257b},specialization-relationship,Generalization,,,,,360b8000-41ce-453f-bed8-b0cc7fa21164,{B4935E75-46CA-414D-949D-30A8B801FD5},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1089,,,,{579f6763-46b4-4910-aed0-41344cedafdd},,Generalization,,,,,,{5D70E69A-2A35-4088-886E-32C0B07275C},,{71BCDE9D-88C2-4519-8105-028E40898AB},18062026-11:55:11
1090,,,,{ddf86c5c-160b-479e-addf-82e5f79d3d5d},,Generalization,,,,,,{DD64F32C-3273-4E23-9A61-FCC8EC93977},,{C538C222-0FA4-43EE-BF06-9512A484A57},18062026-11:55:11
1091,,,ff50df59-a958-4116-ae13-10c49492843e,{190f20de-1bd0-423f-804b-65552616a632},specialization-relationship,Generalization,,,,,b47ab76c-8207-47ee-a1fa-eac8a16b1960,{43DD67FD-75F0-4FE0-90F0-DB49048F14C},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1092,,,,{6727a33f-3248-466a-aeb6-5f3aa47dcdee},,Generalization,,,,,,{12F592F4-8E38-49B7-8DEF-F9B84A874BB},,{6B907CEB-2CBE-4886-9D3E-215F5D7E00A},18062026-11:55:11
1093,,,,{01b1c5c0-9314-43e2-8891-cc6d83d3991d},,Generalization,,,,,,{6E949D6F-0A40-4BB7-B655-5EF4B8BBA4D},,{B7168388-9EB9-4C95-B35E-1BA2660849E},18062026-11:55:11
1094,,,,{fd204519-54fd-4593-939d-e7cf8e24177f},,Generalization,,,,,,{CA558CCA-4DF7-458A-B8BF-AEA0E428489},,{61526934-9D0C-4A07-8C5D-17F60E1A467},18062026-11:55:11
1095,,,,{ddd03770-11d7-46e7-9d9c-0b251f606b5d},,Generalization,,,,,,{812B8374-F08E-47F6-881D-309B7D23FD4},,{6B907CEB-2CBE-4886-9D3E-215F5D7E00A},18062026-11:55:11
1096,,,,{f1ef9701-9d26-40aa-b71e-21c3a0c9f0a3},,Generalization,,,,,,{01343EF1-EF8E-4FB1-9A58-8E885304D55},,{B7168388-9EB9-4C95-B35E-1BA2660849E},18062026-11:55:11
1097,,,,{906ec827-86ba-46ca-97bb-e1e21f0bc665},,Generalization,,,,,,{B56B8C37-AA54-4266-B96B-C466946D1C3},,{6B907CEB-2CBE-4886-9D3E-215F5D7E00A},18062026-11:55:11
1098,,,6bf6ee05-b830-4d13-9d6e-df639d36963a,{9da90864-8e2c-4685-8268-4b9d512484a9},specialization-relationship,Generalization,,,,,07e99170-0c7d-414a-b64e-85375a9e1c9b,{FFA16BB2-FA5A-49F1-B3E8-794499B0278},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1099,,,e36d691e-e698-4a18-802b-1ba89ad3a8d8,{111c5bd4-2521-4aa0-a53d-01ee0d323579},specialization-relationship,Generalization,,,,,4cf7e8b5-f178-409c-859e-d7ce7a04e222,{40BD01ED-180A-4644-AB10-4C94C891A45},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1100,,,,{a854706f-63d5-4da1-b797-bbed6440ac66},,Generalization,,,,,,{83A942F7-5291-42F0-AFB1-9A57D0FB2F1},,{761406D1-87BC-4DC1-B1B7-BD3BB7AB54A},18062026-11:55:11
1101,,,,{01a5ec81-7b5d-46af-9dfe-fee04edf2cb4},,Generalization,,,,,,{55C683B9-3F66-4E21-B0C1-66E664837CA},,{FFA16BB2-FA5A-49F1-B3E8-794499B0278},18062026-11:55:11
1102,,,,{8172f271-44bb-4d6f-843d-e2be9dd17a73},,Generalization,,,,,,{A1EE11DF-4EEA-409A-8E43-F108DC0BF96},,{43DD67FD-75F0-4FE0-90F0-DB49048F14C},18062026-11:55:11
1103,,,,{f26b5684-25ad-4b82-910c-3d59d130809c},,Generalization,,,,,,{83F95133-4D59-4B1F-B5DD-6055DA2C007},,{61526934-9D0C-4A07-8C5D-17F60E1A467},18062026-11:55:11
1104,,,7900547a-d2e1-484a-ad4c-31ca1262d27f,{61a45373-4cb8-4c9b-a218-c5df25e03d15},specialization-relationship,Generalization,,,,,10c774ed-95dc-4186-b425-c19c187b90ff,{6B54FE2F-9897-47DA-863C-5A931E89B2D},7866576d-8cb5-495b-a2f4-2b56393ee7b5,{E060DC30-E4F2-4794-A16E-7207032E250},18062026-11:55:11
1105,,,,{f652de51-bf00-4aba-be13-2110a49ae33d},,Generalization,,,,,,{58EF1415-6ACB-412B-9C3E-E390BB2AE3B},,{6B54FE2F-9897-47DA-863C-5A931E89B2D},18062026-11:55:11
1106,,,,{1a54ab9a-8daa-4a58-bf26-0e5416696699},,Generalization,,,,,,{401EC4C0-809B-48F0-9646-0F646A8F1AE},,{B7168388-9EB9-4C95-B35E-1BA2660849E},18062026-11:55:11
1107,,,346c6780-c6bd-4943-bdd5-e32e0baf9102,{C07BC087-AB8A-46f4-81C6-255300BCD9DF},specialization-relationship,Generalization,,,,,e1029618-919b-4889-9989-e7f6ca9a16ea,{8A02DCF5-E568-4d45-96A2-FD4FB53F414C},f14fa1cf-f2c7-4bd6-862d-28ff1616a882,{8E6BAEF8-1878-400f-9244-23575BD41EAB},18062026-11:55:11
1108,Vermogenscomponent generaliseert Onroerend goed,Vermogenscomponent generaliseert Onroerend goed,573b711a-bb5b-4edf-ba9b-582ea0d10307,{67cbbe6f-bd16-4e53-bfd6-2a448c76a900},specialization-relationship,Generalization,,,,,4dda171a-92e0-46c4-bf32-16d930e97118,{bed1faca-3a71-4ca5-b9f7-85f766a1c118},f7635b68-9821-40ae-b5e9-dbb6e941499f,{08000E15-8AA2-AE9A-89F0-262C7C061238},18062026-11:55:11
1109,Vermogenscomponent generaliseert Motorvoertuig,Vermogenscomponent generaliseert Motorvoertuig,92cc048f-c69b-45b3-8658-af561be9dad3,{213C560E-35CD-39E9-8193-2775ECAA9EA1},specialization-relationship,Generalization,,,,,aa204066-990d-44c0-adfd-e95bd3ef9cf5,{22B75B20-9449-DC93-CF41-2775EC76C492},f7635b68-9821-40ae-b5e9-dbb6e941499f,{08000E15-8AA2-AE9A-89F0-262C7C061238},18062026-11:55:11
1110,Vermogenscomponent generaliseert Hypotheek,Vermogenscomponent generaliseert Hypotheek,7905617f-cb88-4459-997b-8344c834b7a4,{d007e2ae-0a4a-4b9c-8be8-73162bfd9578},specialization-relationship,Generalization,,,,,58ef9445-7e2a-45cc-89c3-926d7702ac69,{ea276d3a-268a-4fd6-b14e-65ebe5b00fd1},f7635b68-9821-40ae-b5e9-dbb6e941499f,{08000E15-8AA2-AE9A-89F0-262C7C061238},18062026-11:55:11
1111,Vermogenscomponent generaliseert Bankrekening,Vermogenscomponent generaliseert Bankrekening,c8131d9a-8e50-46e7-a33f-f2251e44beb6,{15D597CF-EC46-89CA-680B-27DE2930D8E5},specialization-relationship,Generalization,,,,,7afada33-db86-4f1b-9ad9-b61b65d6f5f5,{03EFE25A-4FE5-1447-088D-262C4A161776},f7635b68-9821-40ae-b5e9-dbb6e941499f,{08000E15-8AA2-AE9A-89F0-262C7C061238},18062026-11:55:11
1112,,Inkomstenvermindering veralgemeniseert Verlaging door maatregel,,{1C2ADE0F-70EB-25A8-470B-293A79FA940F},,Generalization,,,,,,{147DA394-B3B3-61F8-2424-293A778066AE},,{0B6D4C44-7D22-03E3-23BC-293A778017DC},18062026-11:55:11
1113,,Inkomstenvermindering veralgemeniseert Verlaging door boete,,{20E5870B-CE87-BBB9-082F-293A79E916A9},,Generalization,,,,,,{21BB5EF1-DBEF-1C98-AA4A-293A7780C22E},,{0B6D4C44-7D22-03E3-23BC-293A778017DC},18062026-11:55:11
1114,,Vergoeding veralgemeniseert Vergoeding in natura,,{100D4046-574F-345E-653D-293A795AAA7D},,Generalization,,,,,,{247066AC-FBF9-A511-B717-293A77808921},,{1FCFBA02-5BAC-6978-BF60-293A629C6FC3},18062026-11:55:11
1115,Secundair inkomstencomponent veralgemeniseert Vergoeding,Secundair inkomstencomponent veralgemeniseert Vergoeding,f4ef5942-0784-4a72-a55f-7f838916347d,{069CB512-7EE7-5659-350E-293A77AB99CB},specialization-relationship,Generalization,,,,,41df2323-da4d-457e-bdd4-d0e8a4cbf351,{1FCFBA02-5BAC-6978-BF60-293A629C6FC3},fa30449f-d0e6-41d3-bf48-e7de10e7dada,{4ead37c5-f83b-423d-b51e-92a60e7fa2d9},18062026-11:55:11
1116,Secundair inkomstencomponent veralgemeniseert Vakantiegeld,Secundair inkomstencomponent veralgemeniseert Vakantiegeld,5442583c-1de4-43cb-99f9-576d71e3a17c,{2654E993-F1FD-A745-03BB-2A2CB8D4A973},specialization-relationship,Generalization,,,,,0692f33f-39d7-4cbc-b655-96e2e0ea0c56,{24B39342-7142-86B3-3DBD-293A7780A28B},fa30449f-d0e6-41d3-bf48-e7de10e7dada,{4ead37c5-f83b-423d-b51e-92a60e7fa2d9},18062026-11:55:11
1117,Primair inkomstencomponent veralgemeniseert Uitkering,Primair inkomstencomponent veralgemeniseert Uitkering,f1a02a90-faa2-40a0-8186-a9976b21f797,{0E3F98F5-ACFB-E720-41AE-293A7881070F},specialization-relationship,Generalization,,,,,51e61a31-37b2-43e1-b5c0-e909bc568761,{079F0BBE-0EBA-3EFE-32BE-293A6C49F9DC},f10a3726-8305-4f9f-bdf0-cb297eb26a54,{e0a328b0-21ff-469d-912e-63465279b5a1},18062026-11:55:11
1118,,Kostencomponent veralgemeniseert  Te betalen alimentatie,,{38a41ac2-8646-41e9-80e4-2d03c97cf711},,Generalization,,,,,,{86ad0007-f0b8-4cc2-8bec-acc4c9f12dec},,{98746714-07f9-4942-b7d1-096f9631f90f},18062026-11:55:11
1119,Primair inkomstencomponent veralgemeniseert Studiefinanciering,Primair inkomstencomponent veralgemeniseert Studiefinanciering,0a1a5f08-85ea-4755-8df2-0950c362ab09,{078BF091-9C1A-E2EA-92D6-293A78A065FE},specialization-relationship,Generalization,,,,,41b27c27-c186-4027-9d9a-8d8c7a211997,{23245F44-F332-6237-D733-293A6E6E621D},f10a3726-8305-4f9f-bdf0-cb297eb26a54,{e0a328b0-21ff-469d-912e-63465279b5a1},18062026-11:55:11
1120,Primair inkomstencomponent veralgemeniseert Stage,Primair inkomstencomponent veralgemeniseert Stage,21264de7-919c-43c0-a50a-e0645ba03e2e,{0A914454-6425-C9DB-60D5-293A78D6B392},specialization-relationship,Generalization,,,,,a45c83b0-e0c2-405e-8a7e-56e774be3019,{28FCE4B4-AFCD-AFE7-63A5-293A6F895C47},f10a3726-8305-4f9f-bdf0-cb297eb26a54,{e0a328b0-21ff-469d-912e-63465279b5a1},18062026-11:55:11
1121,Inkomstencomponent veralgemeniseert Secundair inkomstencomponent,Inkomstencomponent veralgemeniseert Secundair inkomstencomponent,9541eda8-64da-43a6-9ac0-c8f83210dbc6,{84036fc1-d2e0-4fc9-a1a5-38be77864e10},specialization-relationship,Generalization,,,,,fa30449f-d0e6-41d3-bf48-e7de10e7dada,{4ead37c5-f83b-423d-b51e-92a60e7fa2d9},1260e613-448c-415b-87a6-58486bdded32,{2235FE95-D319-96D3-FC70-293A52BBE934},18062026-11:55:11
1122,,Vergoeding veralgemeniseert Reiskostenvergoeding,,{053F23D1-C506-BDEA-108C-293A791C90C2},,Generalization,,,,,,{029BA63B-D3DD-B855-6C7A-293A77805B65},,{1FCFBA02-5BAC-6978-BF60-293A629C6FC3},18062026-11:55:11
1123,,Kostencomponent veralgemeniseert  Reiskosten naar het werk ,,{53684ff6-8545-44af-9b39-9456881dc108},,Generalization,,,,,,{4c49fb46-4d05-49d0-8e99-f5d25c625d91},,{98746714-07f9-4942-b7d1-096f9631f90f},18062026-11:55:11
1124,Inkomstencomponent veralgemeniseert Primair inkomstencomponent,Inkomstencomponent veralgemeniseert Primair inkomstencomponent,600ebcee-086d-4f1e-ae69-87b6fbaa7305,{441e1b8a-2757-4910-9d10-ff93b1e874d7},specialization-relationship,Generalization,,,,,f10a3726-8305-4f9f-bdf0-cb297eb26a54,{e0a328b0-21ff-469d-912e-63465279b5a1},1260e613-448c-415b-87a6-58486bdded32,{2235FE95-D319-96D3-FC70-293A52BBE934},18062026-11:55:11
1125,Primair inkomstencomponent veralgemeniseert Pensioen,Primair inkomstencomponent veralgemeniseert Pensioen,41fe4408-bf5b-4abd-b56c-dc60a3ff9084,{28D4EBA5-FA06-3B4B-C348-293A789177ED},specialization-relationship,Generalization,,,,,78c663af-21a2-41b8-8f17-d350ddb4efb8,{28CBC627-9980-C06E-492F-293A6E4EE649},f10a3726-8305-4f9f-bdf0-cb297eb26a54,{e0a328b0-21ff-469d-912e-63465279b5a1},18062026-11:55:11
1126,,Vergoeding veralgemeniseert Onkostenvergoeding,,{1479790D-7F70-5C6F-DBAF-293A79510B3D},,Generalization,,,,,,{21A42BF6-C12B-F23F-093F-293A7780B58A},,{1FCFBA02-5BAC-6978-BF60-293A629C6FC3},18062026-11:55:11
1127,,Vergoeding veralgemeniseert Maaltijdvergoeding,,{15F7D0AD-C232-C86E-0AE7-293A794BF3F9},,Generalization,,,,,,{02F81CCD-E82B-4A54-E9C5-293A778069AE},,{1FCFBA02-5BAC-6978-BF60-293A629C6FC3},18062026-11:55:11
1128,,Inkomstenvermindering veralgemeniseert Loonbeslag,,{1F333AF9-ACA5-F5D3-AC85-293A79D4C1BA},,Generalization,,,,,,{08266C73-A8CD-3503-F3FB-293A7989FC40},,{0B6D4C44-7D22-03E3-23BC-293A778017DC},18062026-11:55:11
1129,Secundair inkomstencomponent veralgemeniseert Inkomstenvermindering,Secundair inkomstencomponent veralgemeniseert Inkomstenvermindering,e88a2b34-2e6f-4a0b-9a70-0eb02a47b590,{13E4B7E2-31D7-9E7E-19B6-293A79BA148B},specialization-relationship,Generalization,,,,,c6836894-f033-450c-9a96-5c2db8e68b42,{0B6D4C44-7D22-03E3-23BC-293A778017DC},fa30449f-d0e6-41d3-bf48-e7de10e7dada,{4ead37c5-f83b-423d-b51e-92a60e7fa2d9},18062026-11:55:11
1130,Primair inkomstencomponent veralgemeniseert Hobby,Primair inkomstencomponent veralgemeniseert Hobby,657d7182-a773-4c27-9c9a-5b84befde2b8,{0CC19440-ECBB-8C03-B698-293A78E4CD95},specialization-relationship,Generalization,,,,,5d86ab84-8792-49bc-834c-3d1c13855de6,{1D176A0D-B1C8-BCD5-8439-293A705AA468},f10a3726-8305-4f9f-bdf0-cb297eb26a54,{e0a328b0-21ff-469d-912e-63465279b5a1},18062026-11:55:11
1131,Secundair inkomstencomponent veralgemeniseert Heffingskorting,Secundair inkomstencomponent veralgemeniseert Heffingskorting,e7ee2503-f8eb-46ec-9b53-45805abac466,{213C8C8D-372A-14E8-A359-293A78B23103},specialization-relationship,Generalization,,,,,94191fd7-9c25-4fea-b5c4-06389ae6cf31,{1075821F-E399-53E2-3994-293A6EAD14DA},fa30449f-d0e6-41d3-bf48-e7de10e7dada,{4ead37c5-f83b-423d-b51e-92a60e7fa2d9},18062026-11:55:11
1132,,Kostencomponent veralgemeniseert  Eigen bijdrage,,{c86e6ba9-708d-4ac0-b232-064c8450e731},,Generalization,,,,,,{87acd5ea-3ed9-40d8-96b0-8c29ce9296da},,{98746714-07f9-4942-b7d1-096f9631f90f},18062026-11:55:11
1133,Primair inkomstencomponent veralgemeniseert Eigen bedrijf,Primair inkomstencomponent veralgemeniseert Eigen bedrijf,93df2e23-1037-4a72-ae0a-ecab0fce85e1,{19567B45-A435-E00F-2B0B-293A78CD7E73},specialization-relationship,Generalization,,,,,bb0e24e1-cbe2-4ceb-b8b1-ec7e2b87ceb1,{1FB8E23E-DC06-2C59-6AED-293A6F67508F},f10a3726-8305-4f9f-bdf0-cb297eb26a54,{e0a328b0-21ff-469d-912e-63465279b5a1},18062026-11:55:11
1134,Secundair inkomstencomponent veralgemeniseert Dertiende maand - eindejaarsuitkering,Secundair inkomstencomponent veralgemeniseert Dertiende maand - eindejaarsuitkering,d1eccbf6-170c-4531-8d1e-6ceb55814ac9,{17CA2636-DA20-4310-03BE-293A914ABF3F},specialization-relationship,Generalization,,,,,984043fe-9c64-4eae-a238-8980da3b8b0c,{2771AFDF-11F9-592A-1883-293A9241CBB3},fa30449f-d0e6-41d3-bf48-e7de10e7dada,{4ead37c5-f83b-423d-b51e-92a60e7fa2d9},18062026-11:55:11
1135,Primair inkomstencomponent veralgemeniseert Betaald werk,Primair inkomstencomponent veralgemeniseert Betaald werk,8597f633-9cce-49b9-8b46-7ed08af556f5,{23745210-0EC9-4B39-88D5-293A7804A73F},specialization-relationship,Generalization,,,,,4f60f29e-6db1-476c-846c-1795ca4b880c,{0624AE2E-52A2-7A26-ECA8-293A6E0F09FE},f10a3726-8305-4f9f-bdf0-cb297eb26a54,{e0a328b0-21ff-469d-912e-63465279b5a1},18062026-11:55:11
1136,,Kostencomponent veralgemeniseert  Beslag op inkomen,,{bd246ce9-dc4c-4979-af8a-199596546b49},,Generalization,,,,,,{95cf7a63-ea13-4ab8-965b-51cdbb68fc29},,{98746714-07f9-4942-b7d1-096f9631f90f},18062026-11:55:11
