authentiek,begrip,GGM-bron,created,datum_opname,definitie,dst_class_id,dst_documentation,dst_mult_end,dst_mult_start,dst_multiplicity,dst_role,heeft_tijdlijn_geldigheid,heeft_tijdlijn_registratie,herkomst,herkomst_definitie,GGM-guid,indicatie_formele_historie,indicatie_in_onderzoek,indicatie_materiele_historie,kwaliteit,modified,mogelijk_geen_waarde,GGM-naam,order,populatie,schema_id,src_class_id,src_documentation,src_mult_end,src_mult_start,src_multiplicity,src_role,stereotype,GGM-synoniemen,GGM-toelichting,GGM-uml-type,Datum-tijd-export
,,,,,,EAID_841FC453_80B3_4389_A91F_9498FDC629CF,,1,1,,,Nee,Nee,,,EAID_0391E42D_F622_483f_9441_820B9E511E22,Nee,Nee,Nee,,,Ja,heeft herkomst,,,GGM_ROOT_SCHEMA,EAID_A784A0ED_4451_4a92_B7C8_ABE528BA898F,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_9F935C8B_5B7C_4ce4_9360_04A91F4F70CC,,-1,0,,,Nee,Nee,,,EAID_18DF7A1B_5396_42fe_8FDF_34812458527C,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_A784A0ED_4451_4a92_B7C8_ABE528BA898F,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_CB0A6B53_D263_459e_8C28_AD97E5552FFF,,1,0,,,Nee,Nee,,,EAID_E6BACB34_2453_4892_847D_04A542D878FF,Nee,Nee,Nee,,,Ja,leidt tot,,,GGM_ROOT_SCHEMA,EAID_9F935C8B_5B7C_4ce4_9360_04A91F4F70CC,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_87964E36_9FEE_4b8f_A053_C4EDAF000646,,-1,0,,,Nee,Nee,,,EAID_6D11AF80_239E_4525_8000_2717D074149D,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_C95CF400_8487_4ff3_B475_CA1E01EBCA78,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_137DECB4_F249_4039_B4F3_787852C4CB11,,-1,1,,,Nee,Nee,,,EAID_9E1D220D_78AE_4d04_86D3_06F8766BA779,Nee,Nee,Nee,,,Ja,valt binnen,,,GGM_ROOT_SCHEMA,EAID_C95CF400_8487_4ff3_B475_CA1E01EBCA78,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_2FFE3BAD_CB0E_43ea_A435_FD693B9255C3,,1,0,,,Nee,Nee,,,EAID_0B0D5623_4072_49bc_857A_F583A1C9B9CA,Nee,Nee,Nee,,,Ja,betreft,,,GGM_ROOT_SCHEMA,EAID_87964E36_9FEE_4b8f_A053_C4EDAF000646,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_04439F81_75DB_45cf_BE7A_352A54A95D73,,1,0,,,Nee,Nee,,,EAID_321293B0_DD5B_4fca_8289_FEF35DE4D09C,Nee,Nee,Nee,,,Ja,betreft,,,GGM_ROOT_SCHEMA,EAID_87964E36_9FEE_4b8f_A053_C4EDAF000646,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_D90E822D_7EF8_4ea6_AF5C_4A4362577941,,1,0,,,Nee,Nee,,,EAID_54C3102E_985B_4020_8B24_0F9D111C55DB,Nee,Nee,Nee,,,Ja,betreft,,,GGM_ROOT_SCHEMA,EAID_87964E36_9FEE_4b8f_A053_C4EDAF000646,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_0EEAF579_3F47_4551_B9F9_7367280EB3EB,,1,0,,,Nee,Nee,,,EAID_66D98C08_B17F_4919_89E2_41C2A36A0ABE,Nee,Nee,Nee,,,Ja,betreft,,,GGM_ROOT_SCHEMA,EAID_87964E36_9FEE_4b8f_A053_C4EDAF000646,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_FFAA30D3_91C2_44aa_B52D_B21C51DB0326,,1,1,,,Nee,Nee,,,EAID_A0A62768_BD80_47c4_B869_6B33BC152824,Nee,Nee,Nee,,,Ja,betreft,,,GGM_ROOT_SCHEMA,EAID_87964E36_9FEE_4b8f_A053_C4EDAF000646,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_E1DA56C3_6ECA_4ec9_8CF4_FC57E1C43102,,-1,0,,,Nee,Nee,,,EAID_E206BCA6_B3F5_4376_8CC4_67310C284E95,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_E74D0D46_66EB_4deb_A540_7AB08E95F956,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_04439F81_75DB_45cf_BE7A_352A54A95D73,,-1,0,,,Nee,Nee,,,EAID_8EA25837_2624_4d49_AC94_79AFF4995ABC,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_2FFE3BAD_CB0E_43ea_A435_FD693B9255C3,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_C2520FC3_622B_4edf_B911_C661B0D710FE,,1,1,,,Nee,Nee,,,EAID_A7B546AD_C824_410c_814E_168B39E9BA6A,Nee,Nee,Nee,,,Ja,is opdrachtgever,,,GGM_ROOT_SCHEMA,EAID_2FFE3BAD_CB0E_43ea_A435_FD693B9255C3,,-1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_D90E822D_7EF8_4ea6_AF5C_4A4362577941,,1,0,,,Nee,Nee,,,EAID_05D36DF8_E8DB_4273_B0C4_D1DDAB7070F4,Nee,Nee,Nee,,,Ja,schrijft op,,,GGM_ROOT_SCHEMA,EAID_E1DA56C3_6ECA_4ec9_8CF4_FC57E1C43102,,-1,0,,,,,nan,Association,12052026-14:54:01
